age,title,bill_id,bill_number,summary,cluster,cluster_keyword
21,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안,ARC_E2N0G0F7I0C7Z1K6B1L2D3U4Y4B3Q8,2101580,주한미군 공여구역 개발 사업의 원활한 추진과 개발 비용 절감 및 자원 재활용을 위해 민간사업자의 지상물 지하매설물 활용 규제를 완화하는 등 현행 제도를 개선함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
21,국방정보화 기반조성 및 국방정보자원관리에 관한 법률 일부개정법률안,PRC_F2N1N0C2D0A5V1Y8G0J6M4P0X7O7B0,2116779,국민의 알 권리 침해 문제를 해결하기 위해 국방정보화기본계획 수립 시 국회 제출 및 공표를 의무화함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,선원법 일부개정법률안,PRC_X2Y1M0K7L2Y0O1Q0O3A8W3B0X8H9P7,2116108,선원의 날을 신설하여 선원의 위상과 권익 향상을 위한 기회 부족을 해소함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
21,주택법 일부개정법률안(대안),PRC_B2C1S0V3O1A1C1J8L2K1C0V2Q3T9A5,2109061,공공재개발 사업의 사업성 저하를 해소하기 위해 분양가상한제 적용 제외 및 거주의무 전매제한을 부과함,5,"[하자분쟁, 학교용지부담금, 소규모주택사업, 기계설비유지관리]"
21,소득세법 일부개정법률안(대안),PRC_W2N2O0U7P2J9T1E1S4W2L2G3T7B7Q7,2116728,근로자 식사대 비과세 한도를 물가 상승에 따른 근로자 경제적 부담 완화를 위해 월 20만원으로 상향함,4,"[지방세, 체납, 관세사, 가산금]"
21,방위사업법 일부개정법률안,PRC_I2C1P0T6B2O4S1Z3L5F4A1M1H2K1J4,2111373,국방사업 총사업비 관리지침의 법적 근거 미흡과 사업타당성조사의 비효율성을 개선하기 위해 국방사업에 대한 사업타당성조사 근거를 법률에 명시하고 수행 주체를 다원화함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,공중위생관리법 일부개정법률안,PRC_M2K3S0T6R1S2Q1Q5P4Q2L5M8K6J5J2,2123014,마약류 범죄의 심각성과 추가 범죄 발생 가능성으로 인해 숙박업소 등의 마약류 관련 범죄 장소 제공에 대한 행정 제재를 신설함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
21,자동차관리법 일부개정법률안(대안),PRC_L2O1P0H3Q1O1V1N8O2Q4O3B2E3Y3I6,2109059,자동차 검사 미이행에 대한 제재 강화 침수차량 폐차 의무화 자동차 결함 시정 및 고지 의무화 정비사업자 및 기술인력 제재 강화 자동차안전기준 국제조화 전담기관 지원 등 자동차 안전 및 소비자 보호 강화를 위해 관련 법규를 개선함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,농업협동조합법 일부개정법률안(대안),PRC_T2S3Q0G9H2E0L1T7O3U5A2W1J9S6S8,2126005,조합 합병 후 정관 변경의 어려움과 조합 구역 변경 시 조합원 자격 상실 문제를 해결하기 위해 합병 후 정관 변경 의결정족수를 완화하고 조합 구역 변경 시 기존 조합원 자격을 유지토록 함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,건축사법 일부개정법률안,PRC_U2J0C1X0C1S9N1S5R2W2X3Q8I2O8N6,2104565,건축물 안전 중요성 증대와 건축사 업무 경쟁력 제고 필요성으로 건축사협회 의무가입을 통해 건축사의 전문성과 윤리의식을 강화함,5,"[하자분쟁, 학교용지부담금, 소규모주택사업, 기계설비유지관리]"
21,재외동포기본법안(대안),PRC_U2Q3N0W4E1R2S0P9F4D8B3N4Z3F8M8,2121671,재외동포정책의 체계적 시행 어려움을 해소하기 위해 재외동포기본법을 제정함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,소상공인 보호 및 지원에 관한 법률 일부개정법률안(대안),PRC_A2Q3K0C7L1X2I1P6G5J3R5A8J4R3P6,2125997,백년소상공인 제도의 법적 근거 부재를 해소하고 체계적인 지원을 위해 백년소상공인 지정 및 지원 근거를 현행법에 신설함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,뇌연구 촉진법 일부개정법률안,PRC_D2B3J0K6I0I7H1I7G1G6C1D2B3Z9A2,2122648,뇌은행 지정 제도의 실효성을 높이기 위해 거짓이나 부정한 방법으로 지정받거나 지정 요건에 미달하는 경우 재지정을 2년간 제한하는 규정을 신설함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,부동산투자회사법 일부개정법률안,PRC_O2M3L0V5U0S4Q1Z5X0Y4X0V5E5D2B4,2122211,부동산투자회사의 이익배당한도 산정 시 평가손실 반영으로 인한 배당 축소 및 불공정한 이익 이전 문제를 해결하기 위해 이익배당한도 산정에서 평가손실을 제외하고 관련 규제를 완화함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,공직자윤리법 일부개정법률안,PRC_W2U1O0P3R3F0W1Z6M2T0B3F9E2M7B8,2109287,혼인한 여성 공직자의 재산등록 기준 불일치 및 양성평등 원칙 위배를 해소하기 위해 경과조치 규정을 삭제함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,해양조사와 해양정보 활용에 관한 법률 일부개정법률안(대안),PRC_I2Z2B0F4W2I5Z1C6D0H3W3Z7L7C6S0,2115756,해상 안전 확보를 위해 해상사격 해상훈련 및 항만공사 정보 통보 의무를 신설함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
21,노인복지법 일부개정법률안,PRC_X2W3U0Q4R1Q0O1N0V2U1T1S0S0V9D0,2122686,노인학대범죄자 취업제한 대상 기관에 보건복지부 허가 비영리법인을 포함하지 않은 현행법의 미비점을 개선하여 노인학대예방체계의 실효성을 제고함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,출입국관리법 일부개정법률안(대안),PRC_Y2R1Y0L6W2P4Y1G5R0T2L0V4Y4S1Z0,2111113,해외출국 제재 미흡으로 인한 양육비 지급 의무 불이행 문제 해결을 위해 출국금지 사유에 양육비 채무자를 추가함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,하천편입토지 보상 등에 관한 특별조치법 일부개정법률안,PRC_D2Z0W1V2T1E5F1Q7X4E2V0J7B9W2B5,2106664,법률 용어의 일본식 표현 사용으로 인한 국민 이해도 저하를 개선하기 위해 법률 용어를 한글화하고 쉬운 표현으로 개정함,15,"[법률 용어 한글화, 일본식 표현 개선, 법 문장 간결화, 국민 이해도 증진]"
21,보험업법 일부개정법률안,PRC_L2D0T1U1J1Z1W1Y3Q3R4W5B5Y3S8I5,2105205,일제시대 용어인 대차대조표를 2011년 국제회계기준 도입에 따른 재무상태표 용어로 변경함,7,"[금융위원회, 사모펀드, 과태료, 투자자]"
21,장사 등에 관한 법률 일부개정법률안,PRC_P2N3O0M6N1V2X1Q4Q0O5P3O2M8M5U0,2122948,해양에서의 유골 뿌리기 풍습 존재와 관련 규정 부재를 해소하기 위해 자연장에 해양 장사를 포함하고 환경 보호 구역 내 해양 장사를 금지함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,방송통신발전 기본법 일부개정법률안,PRC_Q2E0N0R6X1Z5U1O5S1D2K5K9B1D5N7,2100477,2018년 통신구 화재로 인한 통신재난 피해를 방지하고자 통신재난 관리체계를 개선함,21,"[개인정보, 방송통신위원회, 정보통신공사업, 방송]"
21,장애인·고령자 등 주거약자 지원에 관한 법률 일부개정법률안,PRC_V2F0Q0D8J1S1G1A6R2G6V2C7W2D0D8,2102885,주거지원센터와 주거복지센터의 기능 중복 및 통합 운영 현황을 반영하여 주거지원센터를 주거복지센터에 통합하고 위탁 운영 근거를 마련함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,녹색건축물 조성 지원법 일부개정법률안,PRC_S2N1K0N3J1S1W1Z5G5K0F0J1Z6P1J3,2108715,인증기관의 업무정지 및 지정취소 기준 부재를 해소하기 위해 대통령령으로 세부기준과 절차를 정하도록 함,5,"[하자분쟁, 학교용지부담금, 소규모주택사업, 기계설비유지관리]"
21,노동위원회법 일부개정법률안(대안),PRC_R2P0X1O2I0G1N1I5W5K2D0P5D1G3F8,2106240,산업현장 일학습병행법 시행에 따른 차별적 처우 시정 및 양벌규정 개선을 위해 노동위원회 소관 업무와 양벌규정 적용 예외 규정을 신설함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,중소기업기술 보호 지원에 관한 법률 일부개정법률안,PRC_A2V1N1I2J0I8S1R4G5A7Z5V7U8M9I6,2114030,중소기업 기술탈취 피해기업의 높은 법률비용 부담을 완화하기 위해 정책보험 도입 근거와 전자적 신고방법을 마련함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,지역문화진흥법 일부개정법률안(대안),PRC_Y2C1J1Y2D0S8G0P9V1U3D4L8X4Y7G5,2114220,지역 문화시설 감염병 예방 강화 및 문화도시 지정 취소 절차의 공정성 확보를 위해 문화시설 방역 관리를 지역문화진흥기본계획에 포함하고 문화도시 지정 취소 청문 절차를 신설함,16,"[예술인, 지원센터, 문화, 박물관]"
21,서울대학교병원 설치법 일부개정법률안,PRC_R2J1W1F1C2Q4T0S9N3K2T0O7U3D6J9,2114179,서울대학교병원의 융합의학 전문인력 양성 및 정부 지원을 위한 법적 근거를 4차 산업혁명에 따른 의료 패러다임 변화와 국가 보건의료 경쟁력 강화 필요성으로 마련함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,부동산 거래신고 등에 관한 법률 일부개정법률안,PRC_S2H0H0R7I0J6D1R8J1A1U0H6F1X9L7,2101538,주택 임대차 시장의 정보 불균형과 분쟁 해결의 어려움을 해소하기 위해 주택 임대차 계약 신고 의무를 신설함,5,"[하자분쟁, 학교용지부담금, 소규모주택사업, 기계설비유지관리]"
21,병역법 일부개정법률안(대안),PRC_R2Z1D0P9S1Y5G1G0N4T6U3C2A1J8X7,2113225,병역법 개정안 3건을 통합하여 사회복무요원 질병치료로 인한 복무 중단 기간을 최대 2년으로 제한하고 비상근 예비군 소집기간을 연간 180일 이내로 하며 전시 소집 정지 및 위반 시 처벌 규정을 신설함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,수입식품안전관리 특별법 일부개정법률안,ARC_E2N2K1T1C0C2T1A8Y1B4I5Z6P4Q9W0,2118060,수입식품 안전관리 강화 및 수입신고 효율화를 위해 수입위생평가 및 수입신고 자동화 시스템 구축과 직접구매 해외식품 검사 근거를 마련함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
21,항공사업법 일부개정법률안(대안),PRC_G2E1Z0X9K1X5C1P1K0H0N3X8U4L2W0,2113211,드론산업 성장과 항공산업 위기극복을 위해 초경량비행장치 관련 업무를 한국교통안전공단에 위탁하고 항공노선 휴지기간 연장을 허용하는 법안을 신설함,11,"[교통사고, 운전면허, 자동차, 분담금]"
21,방위사업법 일부개정법률안(대안),PRC_R2Y3M1I0S3A0V1L4L3V3I3R5K7S8W3,2126087,방위사업 효율성 제고와 국내 방위산업 보호를 위해 절충교역 대상 확대 수명주기비용 분석 의무화 방산업체 휴폐업 신고제 도입 방위사업 입찰 참가업체 범죄경력 조회 근거 마련 위조부품 사용 금지 및 처벌 강화를 추진함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,자원의 절약과 재활용촉진에 관한 법률 일부개정법률안(대안),PRC_A2U0I1Y2J0C1O2Z2W3R8H0I8I6H9O6,2106246,재활용시장의 안정성 저하와 납부 편의성 개선 필요성으로 인해 재활용시장관리센터를 신설하고 재활용가능자원 비축시설 설치 운영 근거 및 폐기물부담금 신용카드 납부 근거를 마련함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,보훈보상대상자 지원에 관한 법률 일부개정법률안(대안),PRC_E2P1E0D2W2W4B1M5N2K2H3E0R3O8Y0,2109021,재난 발생에 따른 보훈병원 진료 차질 및 보훈보상대상자 심리적 안정 지원 강화와 군사기밀 보호법 위반자 제외를 위해 관련 법적 근거를 마련함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,구강보건법 일부개정법률안(대안),PRC_M2T1D0S2U1Y9M1J5I4I4Y2I0K5X7J2,2115739,초등학생 구강보건교육 및 예방 진료 부족을 해결하기 위해 초등학생 치과주치의사업 법적 근거를 마련함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,농어업재해대책법 일부개정법률안,PRC_F2G3F0N4M1L7J1K6S3M0U2T7R8Q1Y4,2121976,재해보험금 수령 농어가에 대한 재해복구비 중복지원으로 인한 역차별 및 재해보험 가입 저하 우려를 해소하기 위해 재해보험금 수령 농어가를 지원대상에서 제외하고 차액을 지급하는 규정을 신설함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
21,점자법 일부개정법률안,PRC_X2L1H1Y2Z2T2S1E6S4V2S3Y2E8V4V0,2114155,시각장애 학생의 점자 사용능력 증진 및 점자 교육의 체계적 운영 필요성으로 인해 점자 교육 관련 법규를 신설함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,환경정책기본법 일부개정법률안(대안),PRC_R2J0I1J2G0L1C2M2S1R5O0G5E0L4J2,2106235,환경보전중기종합계획과 국가환경종합계획의 중복 수립에 따른 행정 부담을 줄이기 위해 환경보전중기종합계획을 폐지하고 국가환경종합계획을 정비함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,군 책임운영기관의 지정·운영에 관한 법률 일부개정법률안,PRC_W2Z1X0C2K0M5E1Z8M0P8A0V8W6C2Q7,2116783,국민의 알 권리 침해를 해소하기 위해 국방부장관이 수립한 군 책임운영기관 중기관리계획 및 운영지침의 국회 제출 및 공표를 의무화함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,전파법 일부개정법률안(대안),PRC_I2Q1I0E4J2X0U1K4G4V5A1M4Z3B9Z7,2110249,무선국 개설 결격사유 강화 및 방송통신위원회 권한 위임 근거 부재를 해소하기 위해 무선국 개설 결격사유를 강화하고 방송통신위원회 권한 위임 근거를 마련함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
21,약관의 규제에 관한 법률 일부개정법률안,PRC_E2F3M0N7M1M2K1J8K1R2S5Q3R8P6O8,2123270,약관 분쟁조정협의회 위원의 비상임직 근무로 인한 적시성 및 공정성 저하를 해결하기 위해 약관 분쟁조정협의회 위원장을 상임위원으로 신설함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
21,자본시장과 금융투자업에 관한 법률 일부개정법률안,PRC_Y2M1B0J1B1H5D1H0V1C3Q2Y8X9I7U7,2107536,금융투자업자 조치명령권의 포괄적 규정을 명확성 부족으로 인해 개선함,7,"[금융위원회, 사모펀드, 과태료, 투자자]"
21,체외진단의료기기법 일부개정법률안(대안),PRC_P2A3N1O1K2S2T2W0V3N5X2C1B2W9P5,2125815,체외진단의료기기 산업 성장과 수출 활성화를 위해 성능평가 체계 미흡 문제를 해결하고자 국가 주도 성능평가 체계를 신설함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,기상관측표준화법 일부개정법률안(대안),PRC_N2D2Z0H5N1W1W1N3G0E9B4G5L6N1B3,2115743,기상관측시설 구축 현황 파악 및 관리의 한계를 극복하기 위해 기상청장의 기상관측망 구축 관리계획 수립 및 관측기관의 이행 의무화를 통해 기상관측망 관리를 강화함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,원자력안전법 일부개정법률안,PRC_D2P1X0X1R0C5Y1Y4N5K9K2I0P2F0N1,2107286,원자력발전소 인근 주민 건강 피해 우려를 해소하기 위해 원자력안전위원회의 방사선 건강영향조사 대상을 확대함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,우정사업 운영에 관한 특례법 일부개정법률안,ARC_U2S0U0E9U0A9F1S7V5S0W1A3L0H3N1,2103701,국민의 우정재산 접근성 향상을 위해 우정재산 사용수익 허가자의 재산 타인 사용수익 허가 절차를 개선함,21,"[개인정보, 방송통신위원회, 정보통신공사업, 방송]"
21,마약류 관리에 관한 법률 일부개정법률안(대안),PRC_Q2S2N0D4Z2T9F1Z7H5H6Z4M4E2A9R0,2115740,지방자치단체의 자율성 확대 및 마약류 신고보상금 제도의 실효성 제고를 위해 마약류 관련 허가 및 지정 권한을 시장군수구청장에게 이양하고 직무관련 공무원을 신고보상금 지급 대상에서 제외함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
21,환경분야 시험·검사 등에 관한 법률 일부개정법률안(대안),PRC_I2C1G0F6K2A2M0I9N1Z5N5L1V0B4D7,2111680,환경오염물질 측정기기의 무분별한 유통과 부실한 정보 관리를 개선하고 신속한 민원 처리를 위해 환경오염물질 간이측정기 성능인증제를 도입하고 환경측정분석정보관리시스템을 구축하며 환경측정분석사 결격사유를 개선함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,생명윤리 및 안전에 관한 법률 일부개정법률안(대안),PRC_W2Y0N1J1K2V5S1M3G4G4I1E7T1Z6T1,2106073,유전자치료 연구 허용 및 유전자검사 관리 강화 필요성으로 인해 유전자치료 연구 허용 요건을 완화하고 유전자검사기관 관리 감독 및 제재 규정을 강화함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,장애아동 복지지원법 일부개정법률안,PRC_M2U1O0V2B2J7P2P0V0U8F1O3W9U1B4,2109580,보호대상장애아동의 시설보호 의존 현황을 개선하기 위해 장애아동 가정위탁 활성화를 위한 국가 및 지자체 정책 마련을 추진함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,재외국민보호를 위한 영사조력법 일부개정법률안,PRC_E2P0O1F2H1Z5R1D7Y0B6U2R3R1E6T2,2106482,법률 용어의 일본식 표현 사용으로 인한 국민 이해도 저하를 개선하기 위해 법률 용어를 한글화하고 쉬운 표현으로 개정함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,민법 일부개정법률안(대안),PRC_T2I0P0H9A2P3A1K2A5U5F2T8Z7Z1X9,2104160,미성년자 성적 침해 피해자의 손해배상청구권 소멸시효를 법정대리인을 통한 권리행사의 어려움으로 인해 성년이 될 때까지 유예함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
21,대안교육기관에 관한 법률안,PRC_K2W0R0H6K0O5U1Y1V5E7M4X0W9F4C3,2100187,약 35만 명에 달하는 학교 밖 청소년과 획일적 교육과정 및 입시경쟁으로 인해 대안교육기관 설치 운영에 대한 법적 근거를 마련함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,원양산업발전법 일부개정법률안(대안),PRC_Q2U1R0B6G2L3Q0U9L5Z2Z3E4F5O3R5,2111678,서아프리카 해역 해적피해 재발 및 국가 행정력 낭비를 방지하기 위해 고위험해역 진입제한 조치 위반 시 어업허가 제한 등 제재 근거를 마련함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
21,자연유산의 보존 및 활용에 관한 법률안(대안),PRC_Q2X3O0L1Y3E0M1P8K1J7Y1P7S7O4H3,2120109,자연유산의 체계적 보존 및 국민 삶의 질 향상을 위해 자연유산 보존 관리 제도를 신설함,16,"[예술인, 지원센터, 문화, 박물관]"
21,감염병의 예방 및 관리에 관한 법률 일부개정법률안(대안),PRC_M2R1N1W1O2S4K2M0Q0K6U1E4X3Y2Q7,2113647,감염병 연구개발 컨트롤타워 역할 강화 및 코로나19 장기화에 따른 보건의료인력 처우 개선 필요성으로 감염병 연구개발 지원 및 보건의료인력 재정 지원 근거를 신설함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,자연재해대책법 일부개정법률안,PRC_H2I1B0E9R1U5E1V0S2Y5Z3A8Q4P4X3,2112978,지구단위종합복구계획 수립의 법적 근거 미비와 국가시설 제외 등의 문제점을 해결하고 재난회복력 강화를 위해 지구단위종합복구의 정의를 신설하고 계획 수립 대상을 확대하며 침수흔적도 작성 업무 위탁 근거를 마련함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,식품위생법 일부개정법률안,PRC_A2X2X0A5R1A7Z1I4U0C5E5R7C6I9T4,2118672,영업정지 처분에 갈음한 과징금 처분자에 대한 과징금 부과 근거 부재 및 처분 형평성 확보 필요성과 위해식품 판매에 대한 관리 강화 필요성으로 과징금 부과 근거를 명확히 하고 과징금을 상향함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,소하천정비법 일부개정법률안(대안),PRC_S2D3I0U9X1Y9S2R2N2T0O5X7Y9Z8Z5,2125996,소하천 정비사업의 중복 및 효율성 저하를 해결하기 위해 소하천정비중기계획 수립 및 예산 확보 노력 강화와 함께 불법 점용 및 정비에 대한 처벌을 강화함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
21,대도시권 광역교통 관리에 관한 특별법 일부개정법률안(대안),PRC_Z2K3Q0H3P2A2S1N8G0Z9N0T3B5R3B2,2123487,대도시권 광역교통시설 사업 추진 지연 및 국민 불편을 해소하기 위해 대도시권광역교통위원회의 갈등조정 기능을 강화하고 소규모주택정비사업의 광역교통시설부담금 경감률을 상향 조정함,0,"[스마트도시, 국가시범도시, 국토교통과학기술, 공공임대주택]"
21,자살예방 및 생명존중문화 조성을 위한 법률 일부개정법률안(대안),PRC_K2N3S0G2E1A6J1K0I5M7M4A2E2A2U1,2122780,청년층 자살률 증가를 예방하기 위해 국가기관 등의 자살예방교육을 의무화하고 학교의 자살예방교육을 법률에 명시함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,부마민주항쟁 관련자의 명예회복 및 보상 등에 관한 법률 일부개정법률안,PRC_A2C1Y0B9M2K7J1T4X3H7M0X9L7B0K9,2112747,진상규명위원회 활동기간을 3년 연장하고 직원 30인 이내로 확충함으로써 피해자 규모 확대 및 조사 인력 부족을 해소함,12,"[국가정보원, 징계 시효, 재난, 소방]"
21,집행유예 선고에 관한 결격사유 명확화를 위한 고용보험법 등 3개 법률의 일부개정에 관한 법률안,PRC_T2T1E1S2P1J7K1F7D2Y0G5Z6Y3C0H2,2113969,결격사유 규정에 대한 국민의 법 적용 예측가능성 제고 및 불합리한 규정 개선을 위해 집행유예 선고자 포함 여부를 명확히 하고 실형 선고자와의 결격기간 차등 적용을 통해 법 조항을 개선함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
21,장애아동 복지지원법 일부개정법률안(대안),PRC_V2D2Y0S4A2T9F1N7Z5B3L3V6W7S0J8,2120261,장애아 돌봄 서비스 질 향상을 위해 발달재활서비스 제공기관 종사자 결격사유 규정 및 장애아 돌보미 자격 기준을 신설함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
21,생명공학육성법 일부개정법률안,PRC_K2S3T0R6S0Q7Q1P7Q1X7Y2X5V8V1T9,2122695,생명공학정책전문기관 지정 제도의 실효성 강화를 위해 정책센터 지정 취소 및 재지정 제한 규정을 신설함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,대규모유통업에서의 거래 공정화에 관한 법률 일부개정법률안(대안),PRC_J2X3B0I4X0W3M1N3Z4I0K0H8M1P4K5,2123298,증가하는 분쟁조정 업무의 전문성과 효율성을 높이기 위해 분쟁조정협의회에 상임위원을 신설함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,공공주택 특별법 일부개정법률안(대안),PRC_C2F0W1K2N0O2V1X5M5D4D5Z5Q1Y9G8,2106231,공공주택 사업 추진 지연 및 분쟁 발생을 해소하기 위해 사업인정 절차 명확화 전매 행위 금지 공공주택통합심의위원회 운영 개선 공공건설임대주택 분양전환 관련 규정 신설 및 임차인 보호 강화를 추진함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,약사법 일부개정법률안(대안),PRC_U2R3Q0H6X2B8I1O6V0C4A3K9U8N7E1,2125852,디지털 정보 접근 환경 변화로 인해 전문의약품의 전자적 정보 제공 근거를 마련함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,스포츠기본법안(대안),PRC_N2W1F0B6A2H5E1O3T5H9T4R6F2D2I5,2111660,스포츠 분야의 종합적 규율 및 국민 스포츠권 보장을 위해 스포츠 기본법을 신설함,16,"[예술인, 지원센터, 문화, 박물관]"
21,의료기기법 일부개정법률안(대안),PRC_U2J1N0Z2W1R8D2K0D5Y5K2R7P3Q9U0,2108389,의료기기 광고 사전심의에 대한 헌법재판소 위헌 결정을 해소하고 불법 의료기기 광고로 인한 국민 피해를 최소화하기 위해 의료기기 광고 사전심의 제도를 자율심의기구 중심으로 개선함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
21,법인세법 일부개정법률안,ARC_L2L3I0S9F0S1H1K5I2R5G0D6P6W3L3,2124153,납세편의 증대와 조세회피 방지 연결법인 주주 보호 및 과세 실효성 확보를 위해 신탁소득 납세의무자 일원화 자본준비금 감액 배당금 익금불산입 범위 축소 해외자원개발 관련 요건 완화 연결법인 간 결손금 이전 손실 배분 정산 근거 마련 및 외함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
21,전기통신사업법 일부개정법률안(대안),PRC_T2Q2L1F1F3R0N1D4B0I3L0M5W6R8U3,2118774,부가통신서비스 안정성 확보 및 분쟁 신속 해결을 위해 부가통신사업자 자료 제출 의무화 및 통신분쟁조정위원회 위원 증원과 직권조정결정 제도를 신설함,21,"[개인정보, 방송통신위원회, 정보통신공사업, 방송]"
21,연구개발특구의 육성에 관한 특별법 일부개정법률안(대안),PRC_N2I3W0S9F2K1R1Z0Q0B0W4X6A2R5J3,2125974,행정기본법 제정 및 연구개발특구 입주기관의 온라인 시스템 운영 미비를 해결하기 위해 행정법 체계 정합성 확보 및 입주기관 편의 증진을 위한 법률 조항을 신설하고 중복 조항을 삭제함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
21,장애인복지법 일부개정법률안(대안),PRC_R2O1F1T1E2T4R2A0R1N0Y3W3H9V8Y6,2113632,정신장애인의 복지 사각지대 발생 및 장애인에 대한 차별 해소를 위해 정신건강복지법 관련 조항을 삭제하고 장애인 인식개선 홍보를 위한 법적 근거를 신설하며 일부 용어를 개정함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
21,國家再建最高會議布告 第12號 폐지법률안,PRC_F2T0J0L9Z1H1M1N8X2M6R1T7T0O6U1,2103820,국가재건최고회의 제12호 포고의 실효에도 불구하고 명시적 폐지 절차가 없어 불필요한 법률이 존속하고 있는 상황을 해소하기 위해 국가재건최고회의 제12호 포고를 폐지함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
21,재난적의료비 지원에 관한 법률 일부개정법률안(대안),PRC_Q2D2M1P2M0C8Q1S1K1C9J2A0M6K7Y8,2120284,과도한 의료비 지출로 인한 국민 경제적 어려움 해소 및 사회보장 증진을 위해 재난적의료비 지원 대상을 확대하고 지원절차를 개선함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
