파일명,의안번호,제안이유,주요내용or주 문
0D4C3B95-62D5-153D-4847-CB06F4EBB648.pdf,,,2018년도 제1회 추가경정예산안
0EB0E5A0-A165-2D12-F396-7D700738E9F7.pdf,24904,"농촌진흥사업 기본계획 및 연도별 시행계획 등을 수립한 경우 국회에 보고·제출하도록 함으로써, 국회의 심도 있는 논의를 바탕으로 보다 체계적인 농촌진흥사업 추진을 도모하는 한편, 거짓이나 그 밖에 부정한 방법으로 연구개발의 업적 또는 결과물을 연구 성과물로 등록한 경우 국가연구개발사업의 참여 제한 및 사업비를 환수할 수 있도록 하여 연구자들의 도덕적 해이를 방지하려는 것임.","가. 농촌진흥청장은 기본계획 및 시행계획을 수립한 때에는 지체 없이, 연차보고서는 매년 정기국회 개회 전까지 국회 소관 상임위원회에 보고·제출 하도록 함(안 제5조제5항). 나. 연구개발사업에 참여한 연구원 등이 거짓이나 그 밖의 부정한 방법으로 연구개발의 업적 또는 결과물을 연구성과물로 등록한 경우, 국가연구개발사업의 참여 제한 및 이미 출연한 사업비의 전부 또는 일부를 환수할 수 있도록 함(안 제8조제1항제7호)."
10096C91-38C5-F06E-AC85-DC5B14452BA2.pdf,1207,이 협정의 비준을 통하여 대한민국과 유럽연합 간 정치ㆍ안보 분야에서의 협력을 위한 제도적 기반을 마련함으로써 양자 간 우호ㆍ협력관계를 증진하고 새로운 글로벌 과제에 공동 대응하는 동반자로서의 위상을 강화하는 데 기여하려는 것임.,"주요내용 (전문 및 본문 16개조로 구성) 가. 대한민국은 유럽연합의 초청에 따라 EU 위기관리활동에 참여할 수 있으며, 이러한 참여는 언제든지 철회될 수 있음(협정 제1조). 나. EU 위기관리활동에 파견되는 대한민국의 인원 및 병력의 지위는 유럽연합과 그 활동이 수행되는 국가 간의 병력/파견단의 지위에 관한 협정 체결 시 그 협정에 의하여 규율되며, 대한민국은 동 협정을 저해함이 없이 EU 위기관리활동에 참여하는 자국 인원에 대하여 관할권을 행사함(협정 제3조). 다. EU 위기관리활동에 파견되는 대한민국의 인원 및 병력은 유럽연합 이사회 결정과 활동계획 및 이행조치에 따라 임무를 수행함(협정 제5조 및 제9조). 라. 대한민국은 자국의 EU 민간위기관리활동 및 EU 군사위기관리활동 참여와 관련된 모든 비용을 부담하며, 활동이 수행되는 국가에서 자연인 또는 법인에 대한 사망, 부상, 손실 또는 피해가 발생할 경우 병력/파견단의 지위에 관한 협정에 규정된 조건에 따라 보상금을 지급함(협정 제7조 및 제11조). 마. 대한민국은 EU 민간위기관리활동 운영예산과 EU 군사위기관리활동 공동비용에 대한 자금 조달에 기여하나, 유럽연합이 대한민국은 그 활동에 본질적인 의미 있는 기여를 제공한다고 결정하는 경우 등에는 재정적 기여에서 면제됨(협정 제8조 및 제12조)."
116B9489-CD66-4E42-2AA4-7E3D5D8FD2D6.pdf,24899,"현행법은 토석채취사업장의 안전 확보 및 산림피해 방지를 위해 현장관리업무담당자를 지정하고 예외 없이 업무 수행에 필요한 교육을 이수하도록 규정하고 있어 이미 다른 법률에 따라 유사한 안전교육을 이수한 경우 등에도 중복하여 교육을 이수해야 하는 문제점이 있어 이를 해소하고, 한국산림토석협회의 사업범위를 법률에 직접 규정하는 등 현행 제도의 운영상 나타난 일부 미비점을 개선·보완하려는 것임.","가. 어려운 한자어 등의 법률용어를 국민이 보다 알기 쉬운 표현으로 정비(안 제3조의2, 제11조, 제18조, 제19조, 제19조의2 및 제27조). 나. 한국산림토석협회의 사업범위를 법률에 구체화하고 토석채취·복구 등과 관련된 사업에 대한 위탁 근거를 명확히 함(안 제36조의2제3항). 다.「광업법」에 따른 채굴계획의 인가를 받은 자가 토석채취허가 등 을 받은 경우로서 「광산안전법」에 따라 안전교육을 이수한 경우 등에는 현장관리업무담당자 교육의 전부 또는 일부를 면제할 수 있도록 함(안 제46조의3제3항)."
12F5380A-3343-75BA-ABA2-C20A5A033A52.pdf,24883,"사이버 성범죄로 인한 피해가 날로 증가하고 있는 상황에서 최근 텔레그램을 이용한 성착취 사건으로 인해 국민적 관심사가 매우 고조된 상황임. 국회 국민동의청원 홈페이지에서도 ‘텔레그램 n번방 사건을 비롯한 사이버 성범죄의 처벌법 제정에 관한 청원’이 10만 명의 동의를 얻어 현재 국회에 계류되어 있음. 이에 카메라 등 이용 촬영죄 등 성폭력범죄의 법정형을 상향하고, 불법 성적 촬영물의 소지·구입·저장·시청에 대한 처벌규정을 신설하는 등 관련 규정을 정비함으로써 사이버 성범죄로 인한 피해 발생을 미연에 방지하여 국민의 성적 자기결정권 등 기본권을 보호하고 범죄로부터 안전한 사회 조성에 기여하려는 것임.","가. 특수강도강간 등, 특수강간 등, 13세 미만에 대한 강제추행 및 공중 밀집 장소에서의 추행의 죄의 법정형을 상향함(안 제3조제1항, 제4조제1항·제2항, 제7조제3항 및 제11조). 나. 장애인에 대한 강제추행, 성적 목적을 위한 다중이용장소 침입 행위 및 통신매체를 이용한 음란행위의 죄의 벌금형을 징역 1년 당 벌금 1천만원의 비율에 맞추어 상향함(안 제6조제3항, 제12조 및 제13조). 다. 카메라 등을 이용한 촬영과 반포등의 죄의 법정형을 상향하고, 자신이 신체를 직접 촬영한 경우에도 그 촬영물을 촬영대상자의 의사에 반하여 반포등을 한 사람은 처벌된다는 점을 명확히 규정함(안 제14조제1항부터 제3항까지). 라. 불법 성적 촬영물 등을 소지·구입·저장 또는 시청한 자는 3년 이하의 징역 또는 3천만 원 이하의 벌금에 처하도록 함(안 제14조 제4항 신설). 마. 성적 욕망 또는 수치심을 유발할 수 있는 촬영물 등을 이용하여 사람을 협박 또는 강요한 자는 각각 1년 이상, 3년 이상의 징역에 처하도록 함(안 제14조의3 신설). 바. 특수강도강간 등 일정한 죄를 범할 목적으로 예비·음모한 사람은 3년 이하의 징역에 처함(안 제15조의2 신설)."
1480C2E2-6B16-F4B2-B600-1B6AFD2B0B0E.pdf,17819,"4차 산업혁명 촉진을 위한 선제적 제도정비와 4차 산업혁명의 기반이 되는 원천기술 개발 지원 및 유관 분야 정책 조정 등에 관한 사항을 논의하기 위하여 2018년 7월 「4차 산업혁명 특별위원회」를 구성하여 2018년 12월 31일까지 활동하는 것으로 하였으나, 미래 산업구조 개편에 선제적으로 대비할 필요가 있고, 4차 산업혁명이 야기할 산업 구조 개편은 그 폭과 영향이 광범위하여 국회의 어느 한 상임위원회만으로 담당할 수 없어 특별위원회 형태로 계속 논의될 필요성이 있으므로, 그 활동기간을 2019년 6월 30일까지로 연장하려는 것임.",2018년 12월 31일 종료되는 「4차 산업혁명 특별위원회」의 활동기간을 2019년 6월 30일까지로 연장한다.
14C31073-EEF9-55B7-F55E-CAC108A6C054.pdf,14552,"최근 남북정상회담을 통하여 남북관계의 획기적 발전, 군사적 긴장완화 및 완전한 비핵화, 항구적인 한반도 평화체제 구축 등이 합의되었으므로 이를 실현하기 위한 방안으로 남북 간의 상호 이해와 공동이익 증진에 바탕을 둔 남북경제협력체제 구축 방안이 논의될 필요 있음. 이에 완전한 비핵화를 바탕으로 지속가능한 남북 경제협력과 상생경제공동체 실현방안 등을 논의하고 필요시 관련 상임위 논의를 통해 입법심사권을 부여를 결정하기 위하여 국회 내에 「남북경제협력 특별위원회」를 구성하려는 것임.","가. 지속가능한 남북경제협력체제 구축 및 상생경제공동체 실현방안 등을 논의하기 위하여 「국회법」 제44조에 따라 「남북경제협력 특별위원회」를 구성하되, 필요시 관련 상임위 논의를 통해 입법심사권 부여를 결정한다. 나. 위원 수는 위원장을 포함하여 18인으로 하며, 여․야 동수로 구성한다. 다. 특별위원회의 활동기한은 2018년 12월 31일까지로 한다."
155CD1A4-D0BA-BA69-A763-58A991D5E5BC.pdf,24898,"최근 아침식사를 거르는 경향이 두드러지고 있고, 농림축산식품부는 국민 건강 증진 및 쌀 소비 촉진을 위하여 우수식재료 사용 촉진 시책 수립·시행 등 다양한 정책을 추진 중임에도 불구하고 가시적인 효과를 거두지 못하고 있음. 또한 외식산업과 지역농산물의 연계를 강화하고, 지역농산물 사용 촉진을 위한 사업에 필요한 경비를 지원할 수 있도록 하는 법적 근거가 부재한 상황임. 이에 농림축산식품부 장관으로 하여금 외식사업자의 조식판매를 장려할 수 있도록 하고, 외식사업자의 지역농산물 사용촉진 시책 수립·시행 및 관련사업시 경비를 지원할 수 있는 근거를 마련하려는 것임(안 제13조 및 제16조).","외식산업 진흥법 일부를 다음과 같이 개정한다. 제13조제3호 중 “공동구매·공동판매 등에”를 “공동구매·공동판매, 조식 활성화 등에”로 한다. 제16조의 제목 “(우수 식재료 사용 촉진)”을 “(우수 식재료 등 사용 촉진)”으로 하고, 같은 조 제1항 중 “우수 식재료 사용”을 “우수 식재료 및 「지역농산물 이용촉진 등 농산물 직거래 활성화에 관한 법률」에 따른 지역농산물의 사용”으로 하며, 같은 조 제2항 중 “우수 식재료 사용 촉진”을 “우수 식재료 및 지역농산물의 사용 촉진”으로 하고, 같은 조 제3항 중 “우수 식재료 사용”을 “우수 식재료 및 지역 농산물의 사용”으로 한다. 부 칙 제1조(시행일) 이 법은 공포 후 6개월이 경과한 날부터 시행한다. 제2조(다른 법률의 개정) 법률 제17037호 수산식품산업의 육성 및 지원에 관한 법률 일부를 다음과 같이 개정한다. 부칙 제9조제9항을 다음과 같이 한다. ⑨ 외식산업 진흥법 일부를 다음과 같이 개정한다. 제16조제1항 중 ""「식품산업진흥법」 제33조에 따른 우수 식재료 및 「지역농산물 이용촉진 등 농산물 직거래 활성화에 관한 법률」에 따른 지역농산물의""를 ""「식품산업진흥법」 제33조에 따른 우수 식재료․「수산식품산업의 육성 및 지원에 관한 법률」 제39조에 따른 우수 수산 식재료 및 「지역농산물 이용촉진 등 농산물 직거래 활성화에 관한 법률」에 따른 지역농산물의""로 한다."
160A5B53-DF01-4370-47D1-8246D6EDF491.pdf,2019,,"2019년도 청소년육성기금운용계획변경안  1. 운용총칙 가. 기금운용의 기본방향 (1) 기금의 사업목표 ○ 청소년 활동 지원 및 복지증진, 청소년 보호‧교육 등 청소년 건전 육성 도모 (2) 2019년도 기금사업의 개요 ○ 청소년 활동 지원과 청소년 시설‧단체의 설치 및 운영, 청소년지도자 양성 지원을 통해 청소년 보호 및 복지증진 향상 ○ 청소년 참여지원과 청소년 체험활동 기회 확대를 통해 청소년 정책 및 역량 강화 ○ 청소년 유해매체 대응 및 역기능 해소를 추진하고, 국립청소년치료재활센터 및 가출 청소년 지원 등 청소년 사회 안전망 강화  나. 자금의 조달과 운용에 관한 주요내용 (1) 자금조달 및 운용규모 (단위 : 백만원) 자 금 조 달 자 금 운 용 '18 '19 증감 '18 '19 증감 구분 구분 계획 당초(A) 현계획(B) 수정(C) (C-B) 계획 당초(A) 현계획(B) 수정(C) (C-B) 합 계 141,927 157,607 157,607 157,607 - 합 계 141,927 157,607 157,607 157,607 - ◦자체수입 19,059 18,297 18,297 18,297 -◦사업비 107,734 119,395 119,395 119,971 576 ◦정부내부수입 97,605 108,373 108,373 108,373 -◦기금운영비 37 39 39 39 - ◦여유자금회수 25,263 30,937 30,937 30,937 -◦정부내부지출 3,219 3,160 3,160 3,160 - ◦여유자금운용 30,937 35,013 35,013 34,437 △576 (2) 일시차입금 및 차입금 한도 : 해당사항 없음 (3) 주식 및 부동산 취득한도 : 해당사항 없음 (4) 기타 자금조달 및 운용에 관한 주요사항 : 해당사항 없음  다. 자산에 관한 주요사항 (1) 보유자산 규모의 변동 (단위 : 백만원) '18 '19 증감 구 분 계획 당초(A) 현계획(B) 수정(C) (C-B) 계 66,535 66,198 66,198 66,198 - ◦ 유동자산 28,073 28,725 28,725 28,725 - ◦ 고정자산 38,462 37,473 37,473 37,473 - (2) 고정자산 및 투자자산의 주요 변동내용 (단위 : 백만원) ’18 '19 증감 구분 계획 당초(A) 현계획(B) 수정(C) (C-B) 계 37,460 37,473 37,473 37,473 - 가. 유형자산 37,460 37,473 37,473 37,473 - ◦ 토지 146 146 146 146 - ◦ 건물 등 기타유형자산 37,314 37,327 37,327 37,327 -  2. 수입⋅지출계획 총괄표 가. 수입계획 (단위 : 백만원) 나. 지출계획 (단위 : 백만원) 2019년 증 감 장(분야)․ 2019년 증 감 관 항 2018년 항(프로그램) 2018년 당초(A) 현계획(B) 수정(C) (C-B) 관(부문) 당초(A)현계획(B) 수정(C) (C-B) 11 080 재산수입 334 387 387 387 - 사회복지 141,927 157,607 157,607 157,607 - 54 08C 기타이자수입 334 387 387 387 - 여성‧가족‧청소년 141,927 157,607 157,607 157,607 - 및 재산수입 12 2100 여성‧아동인권보호 경상이전수입 2,872 3,844 3,844 3,844 - 5,330 5,453 5,453 5,453 - 및 가족지원 59 2200 청소년정책 기타경상이전수입 2,872 3,844 3,844 3,844 - 102,404 113,942 113,942 114,518 576 및 역량강화 13 7000 재화 및 용역 청소년육성기금 15,853 14,066 14,066 14,066 - 37 39 39 39 - 판매수입 기금운영비 69 8900 기금간거래 잡수입 15,853 14,066 14,066 14,066 - 3,219 3,160 3,160 3,160 - (전출금) 31 9700 차입금 및 여유 25,263 30,937 30,937 30,937 - 여유자금운용 30,937 35,013 35,013 34,437 △576 자금회수 85 정부예금회수 25,263 30,937 30,937 30,937 - 40 정부내부수입 97,605 108,373 108,373 108,373 - 및 기타 91 전입금 97,605 108,373 108,373 108,373 - 수입합계 141,927 157,607 157,607 157,607 - 지출합계 141,927 157,607 157,607 157,607 -  3. 수입계획 주요항목별 내역 (단위 : 백만원) 2019년 증감 관 항 2018년 수 입 개 요 및 내 역 당초(A) 현계획(B) 수정(C) (C-B) < 계정> - 11 재산수입 334 387 387 387 - 54 기타이자수입 및 334 387 387 387 - 재산수입 12 경상이전수입 2,872 3,844 3,844 3,844 - 59 기타경상이전수입 2,872 3,844 3,844 3,844 - 13 재화 및 용역판매 수입 15,853 14,066 14,066 14,066 - 69 잡수입 15,853 14,066 14,066 14,066 - 31 차입금 및 여유자금 25,263 30,937 30,937 30,937 - 85 정부예금회수 25,263 30,937 30,937 30,937 - 40 정부내부수입 및 97,605 108,373 108,373 108,373 - 기타 91 전입금 97,605 108,373 108,373 108,373 - 수입합계 141,927 157,607 157,607 157,607 -  4. 지출계획 주요항목별 내역 (단위 :백만원) 장(분야)/관(부문) 2019년 증감 2018년 지 출 개 요 및 내 역 항(프로그램) 사업(단위사업) 당초(A) 현계획(B) 수정(C) (C-B) < 계정 > 141,927 157,607 157,607 157,607 - 장(분야) 080 사회복지 141,927 157,607 157,607 157,607 - 관(부문) 08C 여성‧가족‧청소년 141,927 157,607 157,607 157,607 - 2100 여성‧아동인권보호 5,330 5,453 5,453 5,453 - 및 가족지원 1.아동‧청소년 성호보 5,330 5,453 5,453 5,453 - 활동 2200 청소년정책 및 102,404 113,942 113,942 114,518 576 역량강화 1. 청소년참여 및 활동 21,825 24,543 24,543 24,543 - 2. 청소년 시설 및 5,873 6,697 6,697 6,697 - 단체지원 3. 청소년 유해환경 2,126 2,184 2,184 2,184 - 대응능력제고 4. 청소년사회안전망 72,580 80,518 80,518 81,094 576 구축 (단위 :백만원) 장(분야)/관(부문) 2019년 증감 2018년 지 출 개 요 및 내 역 항(프로그램) 사업(단위사업) 당초(A) 현계획(B) 수정(C) (C-B) <지출개요> 1. 청소년 보호 및 이용시설 공기 청정기 지원 <지출내역> 1. 청소년 사회안전망구축 54,901 2. 청소년쉼터 운영지원 19,549 3. 청소년치료재활센터 운영 6,644 7000 청소년육성기금 기금운영비 1. 기금운영비 37 39 39 39 - 8900 기금간거래 (전출금) 1. 복권기금전출 3,219 3,160 3,160 3,160 - (청소년육성기금) 9700 여유자금운용 1. 여유자금운용 30,937 35,013 35,013 34,437 △576 (청소년육성기금)  지출합계 141,927 157,607 157,607 157,607 -"
19E94422-369C-B6B8-F688-B7681ABA88E5.pdf,235,"「대한민국 정부와 인도공화국 정부 간의 소득에 대한 조세의 이중과세회피와 탈세방지를 위한 협약」이 발효(1986년)된 이후 변화된 양국 간 투자ㆍ교류 관계, 경제상황 등을 반영하여 소득별 과세 원칙 등을 조정하는 협정을 새로이 체결함으로써 양국 국민이 조세를 이중으로 부담하지 아니하도록 하고, 양국 간 경제 협력을 더욱 증진하려는 것임.","(전문, 본문 31개조 및 의정서로 구성) 가. 이 협정이 적용되는 조세를 우리나라의 경우에는 소득세, 법인세 및 농어촌특별세로 하고, 인도의 경우에는 소득세와 이에 대한 모든 부가세로 함(협정 제2조). 나. 이 협정이 적용되는 소득은 부동산소득, 사업이윤, 해운 및 항공 운수 소득, 배당, 이자, 사용료 및 기술용역에 대한 수수료 등으로 하고, 대상소득별 과세원칙은 다음과 같이 함(협정 제6조부터 제22조까지). 1) 한쪽 체약국의 거주자가 다른 쪽 체약국에 소재하는 부동산으로부터 취득하는 소득에 대해서는 부동산 소재지국에서 과세할 수 있음(협정 제6조). 2) 한쪽 체약국 기업의 이윤에 대해서는, 그 기업이 다른 쪽 체약국에 소재하는 고정사업장을 통하여 다른 쪽 체약국에서 사업을 수행하지 아니하는 한, 그 체약국에서만 과세할 수 있음(협정 제7조). 3) 한쪽 체약국의 기업이 수행하는 국제운수에서 선박 또는 항공기의 운항으로부터 발생하는 이윤에 대해서는 그 국가에서만 과세할 수 있음(협정 제8조). 4) 배당, 이자와 사용료 및 기술용역에 대한 수수료는 해당 소득의 수취인이 거주하는 체약국에서 과세하되, 그 소득이 발생하는 체약국에서도 제한세율에 따라 과세할 수 있음(협정 제10조부터 제12조까지). 5) 한쪽 체약국의 거주자가 다른 쪽 체약국에 소재하는 부동산의 양도로부터 취득하는 소득에 대해서는 부동산 소재지국에서 과세할 수 있음(협정 제13조). 다. 한쪽 체약국의 국민 및 기업은 다른 쪽 체약국에서 동일한 상황에 있는 다른 쪽 체약국의 국민 및 기업보다 불리한 조세를 부담하지 아니함(협정 제24조). 라. 양 체약국의 권한 있는 당국은 조세의 부과가 이 협정에 반하지 아니하는 한, 이 협정 규정 또는 이 협정의 대상이 되는 조세에 관한 국내법 규정의 이행에 관련될 것으로 예상되는 정보를 교환함(협정 제26조). 마. 1985년 7월 19일 뉴델리에서 서명된 「대한민국 정부와 인도공화국 정부 간의 소득에 대한 조세의 이중과세회피와 탈세방지를 위한 협약」은 이 협정이 효력을 갖는 날부터 그 효력이 중지됨(협정 제30조)."
1BA0AACA-5B14-FC5B-644C-6D2F86856A8B.pdf,2644,"중국 어선들의 불법조업과 이에 대한 단속 및 나포과정에서의 집단적인 저항·폭력이 날이 갈수록 심각해지고 있고, 2011년 이후 불법조업으로 적발된 중국 어선이 연평균 400～500척에 달하고 있음. 지난 2008년 9월과 2011년 12월에는 불법조업을 단속하던 해경 대원들이 중국선원이 휘두른 둔기에 맞아 순직하는 등 단속 공무원이 중국어선의 불법조업 단속 중 사망하거나 부상을 입는 사례가 증가하고 있으며, 급기야 지난 2016년 10월 7일에는 해양경비안전본부 고속단정이 중국어선의 충격으로 침몰하는 사건이 발생하는 등 대한민국의 해상 공권력이 크게 위협받고 있는 상황임. 그럼에도 중국 정부는 오히려 우리 해경의 단속행위가 월권이라고 주장하는가 하면, 중국어선의 불법조업과 폭력에 대해 필요할 경우 공용화기 사용이나 선체 충격도 불사하겠다는 우리 정부의 방침에 반발하고 있음. 이에 대한민국 국회는 중국 정부가 우리 정부의 수사에 적극적으로 협조하는 한편 중국어선의 불법조업을 근절할 수 있는 근본적인 대책을 마련할 것을 촉구하며, 대한민국 정부도 우리 어업인들의 어업권 보장을 위하여 중국어선의 불법조업을 근절할 수 있는 실질적인 대책을 마련하고, 해경의 인력과 장비를 확충하며, 불법조업 및 폭력행위에 적극적으로 단호하게 대응하여 해양영토주권을 강화·수호하도록 촉구하는 것임.","최근 대한민국 서해 북방한계선(NLL) 부근에서 중국어선이 불법적으로 수산자원을 남획하여 우리 어업인들이 심각한 피해를 입고 있으며, 정당한 공무수행으로서 행하는 해경 및 어업관리단의 불법조업 단속에 중국어선의 집단적ㆍ폭력적인 저항이 날로 흉포해지고 있음. 급기야 2016년 10월 7일 인천 소청도 인근 해상에서 중국어선의 퇴거·나포작전을 실시하던 해양경비안전본부 고속단정이 중국어선의 충격으로 침몰하는 사건이 발생하기도 하였음. 대한민국 국회는 이번 사건을 해양영토주권에 대한 심대한 침해로 규정하면서 중국 정부가 「대한민국 정부와 중화인민공화국 정부간의 어업에 관한 협정」(이하 “한ㆍ중 어업협정”이라 한다)을 준수하고, 불법조업 근절을 위한 근본적·체계적인 대책을 마련할 것을 촉구하며, 대한민국 정부가 해양영토주권을 수호하고 어업인을 보호하기 위하여 만전을 기할 것을 촉구하면서 다음과 같이 결의한다. 1. 대한민국 국회는 중국 정부가 고속단정 침몰 사고에 대한 대한민국의 수사에 적극 협조하고, 「한ㆍ중 어업협정」을 위반한 중국어선의 불법조업행위를 엄정하게 계도ㆍ단속하고 처벌을 강화하는 등 대한민국 해역에서의 불법조업을 근절할 수 있는 근본적·체계적인 대책을 마련할 것을 강력히 촉구한다. 2. 대한민국 국회는 정부가 우리 어업인들의 어업권 보장을 위하여 중국어선의 불법조업을 근절할 수 있는 실질적인 대책을 조속히 마련하고, 우리 해경의 인력과 장비를 확충하며, 외국어선의 불법조업 및 폭력행위에 적극적으로 단호하게 대응하여 해양영토주권을 확고히 수호하도록 만전을 기할 것을 촉구한다."
1C71747E-D264-B154-F9BF-BAD9847C21D0.pdf,2040,"이 협정의 비준을 통하여 선진국과 개발도상국 당사자 모두가 참여하는 보편적이고 새로운 글로벌 기후변화 대응체제에 동참하는 한편, 기후변화에 대한 대응을 우리나라의 신성장동력 창출의 기회로 활용할 수 있도록 하려는 것임.","가. 이 협정은 산업화 전 수준 대비 지구 평균 기온 상승을 섭씨 2도보다 현저히 낮은 수준으로 유지하고 산업화 전 수준 대비 지구 평균 기온 상승을 섭씨 1.5도로 제한하기 위한 노력을 포함하여, 기후 변화의 위협에 대한 전지구적 대응을 강화하는 것을 목표로 함(협정 제2조). 나. 당사자는 달성하고자 하는 국가결정기여를 5년마다 통보하고, 이러한 국가결정기여를 달성하기 위하여 국내적 완화 조치를 추구하는 한편, 이러한 국가결정기여는 진전되는 노력과 가능한 한 가장 높은 의욕 수준을 반영하도록 함(협정 제4조). 다. 당사자는 산림을 포함한 온실가스 흡수원 및 저장고를 적절히 보호하고 증진하는 조치를 하여야 함(협정 제5조). 라. 국가결정기여 이행에서 당사자 간 자발적 협력을 통하여 온실가스 감축 결과를 서로 이전하여 사용하는 것이 인정됨(협정 제6조). 마. 당사자는 적응계획을 수립하고, 이러한 적응계획과 이행내용 등에 대한 보고서를 정기적으로 적절히 제출하여야 하며, 기후변화의 부정적 영향과 관련된 손실 및 피해에 대한 이해, 행동 및 지원을 강화하여야 함(협정 제7조 및 제8조). 바. 선진국 당사자는 개발도상국 당사자의 지원을 위하여 재원을 제공하고 재원 제공 관련 정보를 2년마다 통보하며, 그 밖의 당사자는 자발적인 재원 제공 및 관련 정보 통보가 장려됨(협정 제9조). 사. 당사자는 기술 개발ㆍ이전 및 개발도상국 당사자의 역량배양을 위하여 협력하여야 함(협정 제10조 및 제11조). 아. 각 당사자는 온실가스 배출원에 의한 인위적 배출과 흡수원에 의한 제거에 관한 국가별 통계 보고서와 국가결정기여의 이행 및 진전 추적에 필요한 정보를 정기적으로 제공함(협정 제13조). 자. 협정의 목적과 장기적 목표의 달성을 위한 공동의 진전을 평가하기 위하여 협정의 이행을 2023년부터 5년마다 정기적으로 점검함(협정 제14조). 차. 협정은 지구 온실가스 총 배출량 중 최소한 55퍼센트를 차지하는 55개 이상의 유엔기후변화협약 당사자가 비준서, 수락서, 승인서 또는 가입서를 기탁한 날부터 30일 후에 발효함(협정 제21조)."
1CF9EF77-5515-10A5-D2DF-D43AC267754B.pdf,15970,대한민국과 미합중국 간의 자유무역협정(이하 “협정”) 및 동 협정 관련 대한민국 정부와 미합중국 정부가 교환한 2011년 2월 10일 서한(이하 “2011년 2월 10일 서한교환”) 개정을 통하여 우리나라와 미합중국 정부 간의 무역․투자 증진을 위한 제도적 기반을 더욱 공고화함으로써 양국간 경제․통상관계를 확대․강화하려는 것임.,"가. 대한민국과 미합중국 간의 자유무역협정을 개정하는 대한민국 정부와 미합중국 정부 간의 의정서 (1) 협정상 미합중국 관세양허표 개정을 통하여 화물자동차 일부 품목에 대한 미측의 기준관세율을 협정 이행 29년차까지 유지하고 이행 30년차 1월 1일부터 무관세가 되도록 함(안 제1항 및 제2항). (2) 협정 제10장(무역구제) 개정을 통하여 반덤핑․상계관세 조사 대면 검증의 상세절차 관련 규정 및 덤핑율․상계가능보조금 지급비율 계산방식 관련 규정을 신규 도입함(안 제3항). (3) 협정 제11장(투자) 개정을 통하여 투자자와 국가간 분쟁해결제도 남소 제한 요소 및 정부의 정당한 정책권한 보호 요소를 반영함(안 제4항). 나. 2011년 2월 10일 서한교환을 개정하는 대한민국 정부와 미합중국 정부 간의 의정서 (1) 2011년 2월 10일 서한교환상 단계별 양허유형 G의 대상이 되는 화물자동차 관세철폐 일정 관련 조항을 삭제함(안 제1항). (2) 2011년 2월 10일 서한교환 제2절제1항과 관련하여 대한민국 자동차 안전기준을 준수하는 것으로 간주하는 제작사당 미합중국산 자동차의 한도를 연간 25,000대에서 50,000대로 변경하고, 미합중국 연방 자동차 안전기준을 준수하고 미합중국산 자동차에 설치되도록 고안된 교체부품에 대해 대한민국 자동차 안전기준을 준수하는 것으로 간주함(안 제2항)."
1E1A56A4-636B-6616-D212-6CE94E95FB47.pdf,2009,"1. 임대형 민자사업 추진실태에 대한 감사 ❑ 임대형 민자사업이 늘어나면서 정부지급금이 매년 증가하고 있으므로 국가 재정의 효율적인 활용과 임대형 민자사업의 원활한 추진을 위하여 국가재정 소요가 큰 환경부 하수관거정비 임대형 민자사업의 추진실태에 대한 감사를 요구함 2. 기금의 미수납채권 관리실태에 대한 감사 ❑ 2015회계연도 결산결과 미수납액과 불납결손액이 전혀 없는 것으로 보고된 기금들(29개)을 대상으로 미수납채권 회계처리 및 관리실태에 대한 감사를 요구함 3. 수출지원사업 추진실태에 대한 감사 ❑ 다수 부처․기관이 수출지원사업을 유사․중복(해외전시회 참가 지원사업, 무역사절단 파견사업, 온라인 마케팅 지원사업 등)되게 추진하고 있어 이로 인한 비효율 및 예산낭비 등에 대한 감사를 요구함",「국회법」 제127조의2에 따라 감사원에 대하여 다음 사항에 대한 감사를 요구한다. 1. 임대형 민자사업 추진실태에 대한 감사 2. 기금의 미수납채권 관리실태에 대한 감사 3. 수출지원사업 추진실태에 대한 감사
