파일명,의안번호,제안이유,주요내용or주 문
E0C139FB-7721-9B1B-2669-783D7A249A1E.pdf,15456,"검찰의 권한을 분산하고 검찰에 대한 견제‧감시 장치를 마련하기 위하여 최근 「형사소송법」 개정을 통한 검‧경 수사권 조정, 「고위공직자범죄수사처 설치 및 운영에 관한 법률」 제정 등의 입법적 조치가 있었으나, 검찰 권한의 분산과 검찰의 정치적 중립성 확보를 위한 추가적인 제도개선이 이루어져야 한다는 논의가 지속적으로 제기되어 왔음. 이에, 검찰의 직접 수사권과 기소권은 분리하는 방향으로 하고, 검찰의 직접 수사권은 한시적이며 직접 수사의 경우에도 수사와 기소 검사는 분리하는 것으로 하면서, 이와 관련하여 가칭 중대범죄수사청(한국형 FBI)에 대해 특별위원회 구성 후 6개월 내 입법 조치를 완성하고, 동 기관을 입법 후 1년 이내에 출범시키며, 출범과 동시에 검찰의 직접 수사권을 폐지하도록 하고, 경찰 등 수사기관에 대한 감시와 통제, 견제와 균형을 실현하는 등 사법 체계 전반에 대하여 논의하고 관련 법률안을 심사‧처리하기 위하여 「사법개혁 특별위원회」를 구성하려는 것임.","가. 가칭 중대범죄수사청(한국형 FBI)의 신설과 이에 따른 다른 수사기관의 권한 조정에 관한 사항, 모든 수사기관의 수사 공정성‧중립성과 사법적 통제를 담보할 수 있는 방안 마련 등 사법 체계 전반에 대하여 논의하고 관련 법률안을 심사‧처리하기 위하여 「국회법」 제44조에 따라 국회 내에 「사법개혁 특별위원회」を 구성한다. 나. 위원 수는 위원장을 포함하여 13인(더불어민주당 7인, 국민의힘 5인, 비교섭단체 1인)으로 하고, 「국회법」 제48조제4항에 따라 위원을 선임한다. 다. 특별위원회에 법률안 심사권을 부여한다. 라. 특별위원회는 자문위원회를 둘 수 있다. 마. 특별위원회의 활동기한은 2022년 12월 31일까지로 한다."
E1A0F8B3-538E-0AE7-5213-517A817647CF.pdf,18430,"예비군대원 본인을 대신하여 훈련 소집통지서를 전달받은 세대주 등이 소집통지서 원본을 예비군대원 본인에게 전달하는 경우 직접 전달하는 방법 외에 정보화시대에 맞추어 휴대전화 문자메시지 등 다양한 방법으로 전달할 수 있도록 법적 근거를 명확히 하고, 세대주등의 예비군훈련 소집통지서 전달의무 위반시 형벌로 처벌하는 것은 헌법에 위반된다는 헌법재판소의 위헌결정의 취지를 반영하여 세대주등의 소집통지서 전달의무 위반에 대한 제재를 형벌에서 과태료로 전환함. 또한, 예비군대원이 임무수행 및 훈련 도중 입은 부상에 대한 치료 비용 부담 주체를 국가 및 지방자치단체에서 국가로 일원화하고, 예비군 대원 동원 보류 및 훈련 연기와 관련된 벌칙 규정을 명확히 하여 동원을 보류받거나 훈련을 연기할 때 그 사유를 고의로 발생하게 하거나 거짓된 행위를 한 사람도 처벌 대상이 되도록 하여 벌칙 적용의 형평성을 도모하려는 것임.","가. 소집통지서를 전달받은 세대주등은 소집통지서를 지체 없이 예비군대원 본인에게 직접 전달하거나 휴대전화 문자메시지 등 대통령령으로 정하는 방법으로 전달하도록 하고, 조문을 알기 쉽도록 정비함(안 제6조의2제2항 및 제3항부터 제5항까지 신설). 나. 예비군대원이 임무수행 및 훈련 도중 입은 부상에 대한 치료비용은 치료받은 의료시설의 종류에 관계 없이 국가가 부담하도록 함(안 제9조 제3항). 다. 세대주등의 소집통지서 전달의무 위반에 대한 제재를 형벌에서 과태료로 전환하고, 예비군대원 동원을 보류받거나 훈련을 연기할 때 그 사유를 고의로 발생하게 하거나 거짓된 행위를 한 사람도 처벌 대상이 되도록 명확히 함(안 제15조제10항·제11항 및 제15조의2 신설)."
E1B4042A-DC1C-1B8B-AE23-D7C5ACF6320B.pdf,2117216,｢한국장학재단 설립 등에 관한 법률｣에 따라 설립된 한국장학재단이 2023년도에 발행하는 한국장학재단채권의 원리금 상환에 대해 국가가 보증하기 위하여 ｢국가재정법｣제92조에 따라 국회의 동의를 요청하고자 제안하는 것임,"가. 채 무 자 : ｢한국장학재단 설립 등에 관한 법률｣에 의해 설립된 한국장학재단 나. 채 권 자 : 한국장학재단채권의 소유자 다. 발 행 액 : 1조 6천억원 이내 라. 보 증 액 : 한국장학재단채권의 원리금 마. 발행방법 : 공모 또는 사모발행 바. 발행금리 : 시장금리 사. 상환기간 : 채권발행일로부터 20년 이내 아. 상환재원 : 학자금대출 원리금 상환액 자. 자금사용계획 : 2023년도 학자금대출(취업 후 상환 학자금 대출, 일반 상환 학자금 대출 및 전환대출) 재원 및 2023년도에 만기도래하는 한국장학재단채권 상환 차. 기타 필요한 사항은 기획재정부장관의 승인을 얻어 정함"
E276D0C2-000A-B8DC-64C9-961D0AE5943C.pdf,8341,"현행법은 의학ㆍ약학 계열 대학, 법학전문대학원 등 전문대학원 전체 입학자 중 일정 비율 이상을 해당 지역의 고등학교 또는 지방대학을 졸업한 사람이 선발되도록 노력하여야 한다고 규정하고 있음 그러나 일부 대학 및 학과의 선발 비율이 권고 수준에 한참 미치지 못해 지역인재 육성과 지역균형 발전 목적이라는 입법 취지가 지켜지지 않는다는 지적이 이어지고 있고, 특히 입학 장벽이 높은 사회ㆍ경제적 취약 계층에게 보다 더 실효성 있는 조치가 필요하다는 의견이 높아져 가고 있음 이에 지방대학의 장은 해당 의학ㆍ약학 계열의 대학이나 법학전문대학원 등 전문대학원 입학의 경우 각각 해당 지역의 수도권이 아닌 지역의 중학교와 해당 지역의 고등학교를 졸업한 사람 또는 지방대학을 졸업한 사람의 수가 학생 모집 전체인원의 일정 비율 이상이 되도록 선발규정을 의무화하는 한편 「국민기초생활 보장법」에 따른 수급권자 및 차상위계층 등을 선발하도록 규정함으로써 지역균형인재 육성을 달성하고 저소득층 자녀들에 대한 입학기회를 확대하고, 선발 실적이 우수한 지방대학에 대해서는 행정적ㆍ재정적 지원을 할 수 있는 근거를 마련함으로써 지역인재를 보다 적극적으로 육성하려는 것임",가. 지방대학의 장은 해당 의학ㆍ약학 계열의 대학이나 법학전문대학원 등 전문대학원 입학의 경우 각각 수도권이 아닌 지역의 중학교와 해당 지역의 고등학교를 재학 중인 학교가 소재한 지역에 거주하면서 졸업한 사람 또는 지방대학을 졸업한 사람의 수가 학생 모집 전체인원의 일정 비율 이상이 되도록 선발규정을 의무화하는 한편 「국민기초생활 보장법」에 따른 수급권자 및 차상위계층 등을 선발하도록 규정함 나. 지역인재 선발 실적이 우수한 지방대학에 대해서는 행정적ㆍ재정적 지원을 할 수 있는 근거를 마련함
E56C6A70-9A65-4BD8-79B6-FBBB3AC002B9.pdf,3379,"국회는 1991년부터 의원의 자격심사·징계에 관한 사항을 심사하기 위하여 상설 특별위원회인 「윤리특별위원회」를 구성·운영하여 왔음. 그러나 2018년 7월, 「국회법」 개정으로 「윤리특별위원회」가 비상설 특별위원회로 전환되고, 활동기한이 2019년 6월말에 종료됨에 따라, 의원 징계안 심사 등 국회의 윤리심사기능이 중단된 상황임. 특히, 「국회법」 제29조 및 제29조의2에 따라 의장은 「윤리심사자문위원회」의 의견을 들어 의원겸직 및 영리업무 종사여부에 관한 심사를 진행하여야 하나, 「윤리특별위원회」 미구성으로 「윤리특별위원회」 산하의 「윤리심사자문위원회」도 구성되지 못함에 따라 2020년 8월말 기준 111건의 의원겸직 신고 건과 23건의 의원 영리업무 종사 신고 건이 심사되지 못하고 있음. 이에 「국회법」 제44조 및 제46조에 따라 「윤리특별위원회」를 구성함으로써 국회가 윤리심사기능을 정상적으로 수행할 수 있도록 하려는 것임.",가. 의원의 자격심사·징계에 관한 사항을 심사하기 위하여 「국회법」 제44조 및 제46조에 따라 「윤리특별위원회」를 구성한다. 나. 위원 수는 위원장을 포함하여 12인으로 한다. 다. 특별위원회의 활동기한은 2021년 6월 30일까지로 한다.
E6620E43-1ACB-CCFD-73BB-390F81D28F5C.pdf,,,"전력산업의 지속적인 발전과 전력수급 안정 도모, 국민이 신뢰하는 안정적 에너지공급체계 구축, 전기안전 관리, 보편적 전기공급 등 전력기금의 공익적 기능 강화, 수소 연료전지 등 전력분야 미래먹거리 창출 및 고부가가치 산업 육성"
E6C3DAB6-3A0B-4CA1-9EF0-502988A5BC21.pdf,,,"담보력이 미약한 농림수산업자 등의 신용을 보증함으로써 농림수산업에 필요한 자금을 원활하게 마련할 수 있게 하여 농어촌 경제의 균형 있는 발전에 기여합니다. 스마트팜, 벤처창업 등 新성장분야 지원, 농수산분야 기술 금융 확산으로 농어가 소득증대 및 삶의 질 향상에 기여합니다. 청년농, 농업법인 육성을 통한 농어업 신성장 동력 확보 및 일자리 창출에 기여합니다. 구상권 회수 기반 확충과 선제적 리스크 관리체계 구축을 통한 효율적 부실관리로 안정적인 보증재원 유지합니다."
E7FAF7C0-3725-22C7-503B-BF12FDF90C99.pdf,17608,지난 9월 18일부터 24일까지 윤석열 대통령의 영국·미국·캐나다 순방 외교가 아무런 성과도 없이 국격 손상과 국익 훼손이라는 전대미문의 외교적 참사로 끝난 데 대하여 주무 장관인 박진 외교부장관에게 엄중한 책임을 묻고자 함.,2022년 9월 29일 제400회국회(정기회) 제9차 본회의 의사일정에 ‘국무위원(외교부장관 박진) 해임건의안’을 추가 상정하여 심의‧처리할 것을 동의함
E8810495-8DE0-38E9-5CFF-E58215BFD964.pdf,6197,2024년 12월 3일 윤석열대통령이 비상계엄을 선포한 행위는 명백한 위헌이므로 입법부인 국회가 이를 바로잡고자 비상계엄의 해제를 요구함.,"헌법 제77조 제5항, 「계엄법」 제11조에 따라 비상계엄의 해제를 요구한다."
E94D5171-F88C-4E56-CF92-821D50D04F4D.pdf,24003,법률안 등 필요한 안건을 심의하기 위함.,제409회국회(임시회)의 회기를 2023년 8월 16일부터 8월 31일까지 16일간으로 한다.
EA2B9178-ECDE-B4BD-E6F8-686DDEA48BB6.pdf,26423,「경제안보를 위한 공급망 안정화 지원 기본법」에 따라 한국수출입은행에 설치되는 공급망안정화기금의 재원을 마련하기 위하여 2024년도에 발행하는 공급망안정화기금채권의 원리금 상환에 대해 국가가 보증하기 위하여 「국가재정법」 제92조에 따라 국회의 동의를 요청하고자 제안하는 것임.,가. 채 무 자 : 한국수출입은행 또는 한국수출입은행이 지정하는 발행인 나. 채 권 자 : 공급망안정화기금채권의 소유자 다. 발 행 액 : 원화기준 5조원 이내 (외화의 경우 발행당시 매매기준율 적용) 라. 보 증 액 : 공급망안정화기금채권의 원리금 마. 발행방법 : 공모 또는 사모발행 바. 발행금리 : 시장금리를 참작하여 별도 결정 사. 상환기간 : 채권발행일로부터 10년 이내 아. 상환재원 : 「경제안보를 위한 공급망 안정화 지원 기본법」 제39조제1항에 따른 공급망안정화기금의 재원 자. 자금사용계획 : 「경제안보를 위한 공급망 안정화 지원 기본법」 제41조제2항에 따른 기금의 용도에 사용 차. 발행시기 : 2024년 중(「경제안보를 위한 공급망 안정화 지원 기본법」 시행일(‘24. 6. 27.) 이후) 카. 기타 필요한 사항은 기획재정부장관의 승인을 얻어 정함
EBA6052B-6D93-3FEB-1CEF-9FEA56B3AE90.pdf,26689,"민주유공자 예우에 관한 법률안은 반민주적 권위주의 통치에 항거하여 헌법이 지향하는 자유민주적 기본질서 확립에 기여한 희생 또는 공헌이 명백히 인정되어 사회적 공감대가 형성된 사람 가운데 민주유공자로 등록 결정이 된 사람과 그 유가족에 대해 의료 지원, 양로 지원 등 국가가 합당한 예우를 하도록 하고자 하는 법안임. 보훈부의 심사를 통해 민주유공자를 지정하도록 하는 내용 등에 관하여 정부여당이 반민주적 음서제 등의 사실이 아닌 이유로 민주화 역사에 큰 기여를 하신 분들에 대한 예우법안을 반대하고 있음. 21대 회기 종료를 앞두고 열리는 마지막 본회의에서마저 위 법안의 처리를 미룰 수는 없으므로 2024년 5월 28일 제414회국회(임시회) 제2차 본회의 의사일정에 ‘민주유공자 예우에 관한 법률안 본회의 부의의 건’을 제5항으로 추가 상정하여 심의·처리할 것을 동의함",2024년 5월 28일 제414회국회(임시회) 제2차 본회의 의사일정에 ‘민주유공자 예우에 관한 법률안(대안) 본회의 부의의 건’을 제5항으로 추가 상정하여 심의ㆍ처리할 것을 동의함.
