"age","title","bill_id","bill_number","content","cluster","keywords"
20,"하도급거래 공정화에 관한 법률 일부개정법률안(대안)","PRC_I1Q8Q0Q3S1Q3P0Z7X4N2R4Z7L6M8H4",2012764,"원사업자가 수급사업자로부터 취득한 기술자료를 제3자에게 유출하는 행위 또한 기술자료 탈취행위의 별도의 유형으로 추가하여 원사업자 및 제3자에 의한 기술유용 행위를 원천적으로 차단하고 수급사업자의 기술자료에 대한 보호를 강화하려는 것임(안 제12조제3항). 또한 기술자료 요구·유용행위에 한해서는 조사 시효를 현행 ‘거래종료 후 3년’에서 ‘거래종료 후 7년’으로 확대하여 원사업자의 부당한 기술자료 요구 및 유용으로부터 수급사업자를 장기간 동안 보호하려는 것임(안 제23조제1항). 한편 서면실태조사의 정확성과 실효성을 제고하기 위하여 원사업자가 수급사업자로 하여금 조사와 관련된 자료를 제출하지 못하게 하거나 거짓으로 자료를 제출하도록 요구하는 행위를 명시적으로 금지하고 위반시 과태료를 부과하려는 것임(안 제22조의2 및 제30조의2).",3,"요구, 행위를, 자료를, 차단하고"
20,"부동산등기법 일부개정법률안","PRC_F1E6W1V0G2H7T1W7I4S9J4W5F5P9V6",2002970,"건축물대장의 기재 내용이 변경되는 경우 지방자치단체의 장이 관할등기소에 의무적으로 건물의 표시변경등기를 촉탁하는 내용으로 「건축법」이 개정되므로 「부동산등기법」상 건물표시변경등기 의무 위반 시 과태료 규정을 삭제하고자 함. 주요내용 건물의 분할 구분 합병 멸실 등 건물표시 변경사유가 있는 때 건물의 소유자가 1월 이내에 그 등기신청을 하지 아니하면 과태료를 부과하는 규정을 삭제함(안 제112조 삭제). 참고사항 이 법률안은 이우현의원이 대표발의 한 「건축법 일부개정법률안」(의안번호 제2971호)의 의결을 전제로 하는 것이므로 같은 법률안이 의결되지 아니하거나 수정의결 되는 경우에는 이에 맞추어 조정되어야 할 것임.",7,"규정을, 의무 위반, 경우 지방자치단체의, 규정을 삭제함"
20,"동물보호법 일부개정법률안(대안)","PRC_Z1L9Y0X4L0N5W1M7Y1B9F1L5R7B5F3",2021795,"동물장묘업·동물판매업·동물수입업 등 반려동물 관련 영업의 변경·폐업·휴업·영업재개 신고가 수리가 필요한 신고임을 명시하여 명확성을 확보하고 동물을 이용하여 도박을 행할 목적으로 광고·선전하는 경우를 동물학대 등의 금지행위로 규정하고 이를 위반하면 300만원 이하의 벌금에 처하도록 하여 동물을 이용한 도박의 발생을 미연에 방지하려는 것임. 대안의 주요내용 가. 반려동물 관련 영업의 변경·폐업·휴업·영업재개 신고가 수리가 필요한 신고임을 명시함(안 제33조제3항 및 제34조제3항). 나. 동물을 이용하여 도박을 행할 목적으로 광고·선전하는 경우를 동물학대 등의 금지행위로 규정하고 이를 위반하면 300만원 이하의 벌금에 처하도록 함(안 제8조제5항 및 제46조제4항).",7,"휴업, 폐업, 이용하여, 영업의"
20,"토지이용규제 기본법 일부개정법률안","PRC_H1B6C1E1D1E0I1Q7F2K8G1F6X2U0N1",2003467,"행위능력에 관하여 금치산 및 한정치산 제도를 폐지하고 성년후견 한정후견 등의 새로운 제도를 도입하는 내용으로 민법이 개정(법률 제10429호 2011. 3. 7. 공포 2013. 7. 1. 시행)됨에 따라 금치산자 및 한정치산자를 피성년후견인 또는 피한정후견인으로 개정하려는 것임(안 제17조제1항제1호).",9,"제도를, 피성년후견인 또는, 제도를 폐지하고, 피한정후견인으로"
20,"대도시권 광역교통 관리에 관한 특별법 일부개정법률안","PRC_L1Y9E1A0C2T2U1Q7H4A4Z5N1H5C5I4",2022952,"최근 신도시 등에 대한 광역교통 개선대책이 수립되었으나 광역교통시설의 설치 지연 등으로 광역교통 개선대책의 이행이 늦어짐에 따라 신도시에 최초 입주한 주민의 교통 불편이 가중되고 있어 추가적인 광역교통대책이 마련되어야 하는 상황임. 또한 현행법은 대도시권 인구 집중에 따른 광역교통 혼잡 등의 문제를 해소하기 위하여 대도시권광역교통위원회를 두도록 하고 있으나 복잡하고 파급효과가 큰 광역교통업무의 특성상 광역교통 현황조사 수요예측 자료의 분석 및 관리 등을 수행하는 전문적인 정책지원 조직의 뒷받침이 필요하다는 의견이 있음. 이에 국토교통부장관이 광역교통 개선대책이 현저하게 지연된 지역을 광역교통특별대책지구로 지정하고 광역교통특별대책을 수립·시행하도록 하여 광역교통 불편을 적극적으로 해소하도록 하는 한편 정부출연기관 및 공공기관 등을 광역교통지원센터로 지정할 수 있도록 하는 등의 규정을 마련하여 전문적이고 체계적인 정책 지원을 가능하게 함으로써 광역교통 업무수행의 효율성을 제고하려는 것임(안 제7조의6부터 제7조의9까지 제9조의10 신설 등).",1,"하는, 문제를, 가능하게, 최초"
20,"지방재정법 일부개정법률안","ARC_F1I7H0F2V0W3K1Y0T4F6N4X5D3Y5M6",2005409,"지방자치단체의 회계연도 간 재정수입 불균형 등을 조정하고 지방자치단체의 재정을 안정적으로 운용하기 위하여 세입 및 결산상 잉여금 등의 일부를 재원으로 지방자치단체 재정안정화기금을 설치할 수 있도록 하고 지방자치단체가 한 회계연도에 재정안정화기금에서 사용할 수 있는 금액은 재정안정화기금 총액 중 지방자치단체의 조례로 정하는 비율을 초과할 수 없도록 하되 지방채 상환을 위하여 사용하는 경우에는 조례로 정한 비율을 적용하지 아니하도록 하는 등 지방자치단체의 재정안정화기금의 설치근거와 사용한도 등을 정하려는 것임.",1,"지방자치단체의, 조례로, 비율을, 정하려는"
20,"증권거래세법 일부개정법률안","ARC_S1R7L0O9W0C1G1G1E3B1F2W4O5K7H8",2008934,"계좌 간 대체(對替)로 주권의 매매결제를 하거나 금융투자업자를 통하여 주권 또는 지분을 양도하는 방법 외의 방법으로 주권 또는 지분을 양도하는 경우 증권거래세 과세표준 및 세액의 신고？납부 기한을 양도일이 속하는 분기의 말일부터 2개월 이내에서 양도일이 속하는 반기의 말일부터 2개월 이내로 변경하여 국민의 납세편의를 도모하려는 것임. 참고사항 이 법률안은 「국회법」 제85조의3제4항에 따라 세입예산안 부수 법률안으로 지정될 필요가 있음.",7,"양도하는, 속하는, 기한을, 납부"
20,"어린이 식생활안전관리 특별법 일부개정법률안","PRC_Q1J7B0X2N1H5L1L4N3V5K3G4M6R8O4",2005646,"현행법에서는 어린이들이 올바른 식생활 습관을 갖도록 하기 위하여 고열량·저영양식품 정서저해식품 등에 대하여 판매를 제한하거나 금지하고 있음. 아울러 고카페인으로부터 어린이의 건강을 보호하기 위하여 학교와 우수판매업소에서는 고카페인 성분이 포함된 에너지 음료나 커피가 포함된 가공유류 등에 대하여 판매를 금지하고 있으나 일반 커피 음료의 경우 성인 음료로 치부되어 여전히 학교 내에서 판매되고 있고 일부 중·고등학생의 경우 카페인의 각성효과를 이용하여 학습효율을 높이기 위하여 커피를 음용하고 있는 실정임. 어린이가 카페인 음료를 지속적으로 섭취하는 경우 심신의 건강한 성장에 부정적 영향을 줄 수 있으므로 학교 내에서 커피 등 고카페인 함유 식품의 판매를 금지하도록 하여 어린이 건강증진에 기여하고자 함(안 제8조제2항 후단 신설).",1,"판매를, 내에서, 학교, 등에 대하여"
20,"학교보건법 일부개정법률안","PRC_Y1N6X1F0E2A8N1N8F4H9Y5S2L3F5R8",2003053,"현행법은 「초·중등교육법」 제2조에 따라 초·중·고등학교에서 모든 학생과 교직원을 대상으로만 심폐소생술 등 응급처치에 관한 교육을 실시하도록 의무화하고 있음. 그런데 최근 전국 7 110여개 유치원을 대상으로 실태조사를 실시한 결과 지난 1년간 유치원 교사에 대한 심폐소생술 등 응급처치에 관한 교육을 실시한 횟수는 유치원 당 평균 1회에 불과하고 상당수의 교사가 관련 교육을 받지 못하고 있는 것으로 조사되고 있으며 유치원생들은 응급처치교육 대상에서 제외되어 있어 유치원생의 건강보호를 위한 개선방안 마련이 필요하다는 지적이 있음. 이에 유치원의 장도 유치원생 및 유치원 교직원 대상으로 응급처치교육을 실시하도록 의무화하고 응급처치교육의 실시횟수를 연 2회 이상으로 확대하며 응급처치교육 프로그램의 운영을 전문기관 등에게 위탁할 수 있도록 법적근거를 마련함으로써 응급상황 시 대처능력을 제고하고 응급처치교육의 실효성을 담보하려는 것임(안 제9조의2).",3,"유치원, 교육을, 응급처치에, 관한 교육을"
20,"주민소환에 관한 법률 일부개정법률안","PRC_A1V8K0I1Y1B8P1H4O2B5M4M0M4I1H1",2011441,"현행 주민소환에 관한 법률에서는 ‘부녀’라는 표현이 사용되고 있음. 그러나 ‘부녀’라는 표현은 남성중심적인 사회 분위기 속에서 굳어진 여성의 고정관념을 내포하고 있다는 주장이 있음. 또한 양성평등기본법 등 다수의 입법례에서 ‘부녀’가 아닌 ‘여성’이라는 표현을 사용하고 있어 법률 간 용어의 통일성을 확보할 필요가 있음. 한편 2015년 국회 법제실은 같거나 비슷한 표현인 경우에 법문 표현의 통일을 위해 특별한 사정이 있는 경우를 제외하고는 ‘남성’ ‘여성’으로 표준화하도록 권장하고 있음. 이에 ‘부녀’라는 표현에서 ‘여성’이라는 표현으로 변경하여 양성평등의 기본 가치와 법문표현의 통일성을 제고하려는 것임(안 제29조제2호).",0,"라는, 여성, 있음, 표현이"
20,"의사상자 등 예우 및 지원에 관한 법률 일부개정법률안","PRC_W1E8R0X6Z2X1V1J4E3G5N4G4O3I3L2",2013975,"현행법은 의사상자의 인정 등에 관한 사항을 심사·의결하기 위하여 보건복지부에 의사상자심사위원회를 설치하도록 하고 그 위원회 구성은 위원장과 부위원장 각 1인을 포함한 15인 이내의 위원으로 하도록 정하면서 별도로 민간위원의 구성비율은 정하고 있지 않음. 의사상자심사위원회는 의사상자의 인정 및 의상자의 부상등급 결정·변경에 관한 사항뿐만 아니라 의사상자·의사자유족 및 의상자가족의 예우·보상금 지급에 관한 사항 등을 심사하는바 그 심사가 보다 전문적으로 이루어지기 위해서는 의학·법학·사회복지학에 관한 학식과 경험이 풍부한 자 및 재해구호에 관한 전문지식이 있는 자 등이 위원 구성 시 일정 비율 이상 포함될 수 있도록 해야 할 필요가 있음. 이에 의사상자심사위원회 위원 중 공무원이 아닌 위원이 과반수가 되도록 하여 관련 분야의 전문 지식을 가진 민간위원들의 의견이 의사상자 심사 시 적극 반영될 수 있도록 하여 보다 체계적·전문적인 심사가 가능하도록 그 법적 근거를 마련하려는 것임(안 제4조제2항).",1,"심사가, 인정, 관한, 심사"
20,"재외공관 공증법 일부개정법률안","ARC_R1F6R0A6S3L0C1Y5B1S3F0F6R3N6X2",2000596,"최근 우리 국민의 해외 진출이 빈번해지고 재외동포의 경제활동이 증가함에 따라 재외공관 공증의 중요성이 더욱 부각되고 있는 상황에서 이 법이 「공증인법」을 포괄적으로 준용함으로써 나타나는 촉탁인의 신원 확인방법 및 사서증서(私署證書)의 인증방법 등에 관한 규정상의 모순？흠결을 보완하고 재외공관 공증사무에 대한 신뢰성을 높이기 위하여 공증담당영사에 대한 교육제도를 도입하는 한편 주재국 공문서 등의 진위 여부 확인방법을 구체적으로 규정하는 등 현행 제도의 운영상 나타난 일부 미비점을 개선？보완하려는 것임. 주요내용 가. 공증사무 담당자의 명칭의 변경(안 제2조제1항 등) 대한민국 영토 밖에서 공증에 관한 사무를 담당하는 총영사 및 영사 등에 관한 명칭을 영사관에서 공증담당영사로 변경하여 실무상 통용되고 있는 공증사무 담당자에 대한 명칭과 일치되도록 함. 나. 공증담당영사에 대한 교육제도의 도입(안 제2조제3항 신설) 공증담당영사는 공증사무에 관한 교육을 받도록 하여 공증사무에 관한 전문성이 제고되도록 함. 다. 공증담당영사의 직무수행 장소의 근거규정 마련(안 제3조제2항 신설) 공증담당영사는 공증사무의 성질상 재외공관에서 처리하기에 적절하지 아니한 경우 등을 제외하고는 원칙적으로 사서증서의 인증 등의 공증사무를 재외공관에서 처리하도록 함. 라. 촉탁(囑託)의 거절에 대한 이의신청제도의 도입(안 제9조의2 신설) 촉탁인이나 이해관계인은 공증담당영사의 촉탁 거절에 대하여 그 거절 사실을 통보받은 날부터 1개월 이내에 외교부장관에게 이의를 신청할 수 있도록 함. 마. 촉탁인의 신원 확인방법의 구체화(안 제13조제1항 및 제2항) 공증담당영사가 공정증서를 작성할 때에는 여권이나 그 밖에 권한 있는 행정기관이 발행한 사진이 첨부된 증명서를 제출하게 하는 방법으로 촉탁인의 신원을 확인하도록 하되 이와 같은 방법으로 촉탁인의 신원을 확인할 수 없는 경우에는 주재국의 신분증 등을 제출하게 하는 방법으로 촉탁인의 신원을 확인하도록 함. 바. 사서증서의 종류별 인증방법의 보완(안 제25조) 1) 일반적인 사서증서의 인증은 공증담당영사가 촉탁인으로 하여금 공증담당영사 앞에서 사서증서에 직접 서명 또는 날인하게 한 후 그 사실을 인증문에 적는 방법 등으로 하도록 함. 2) 정관의 인증은 공증담당영사가 촉탁인 또는 그 대리인으로 하여금 공증담당영사 앞에서 제출된 각 정관에 발기인이 서명 또는 기명날인하였음을 확인하게 한 후 그 사실을 인증문에 적는 방법으로 하도록 함. 3) 번역문의 인증은 공증담당영사가 촉탁인으로 하여금 공증담당영사 앞에서 번역문이 원문과 서로 다르지 아니함을 서약하고 서명 또는 날인하게 한 후 그 사실을 인증문에 적는 방법으로 하도록 함. 사. 주재국 공문서 등의 확인방법의 구체화(안 제30조) 공증담당영사는 주재국 공무원이 발행한 문서 등에 찍힌 도장 또는 서명의 진위 여부 등을 확인하는 경우 해당 공무원 또는 공증인의 도장이나 서명 및 직위를 서명부와 대조하는 방법으로 하도록 하되 해당 공무원의 도장이나 서명이 서명부에 없는 경우 등에는 주재국 관계 기관에 직접 조회하는 방법으로 하도록 함.",2,"방법으로, 사실을, 하도록, 또는"
