age,title,bill_id,bill_number,content,card_news_content
21,소방기본법 일부개정법률안(대안),PRC_I2Q1R0X9N0I2Z1M7S5K5T4T5Y5N5P6,2112686,소방공무원에 대한 공무집행방해 행위에 대해 음주약물로 인한 심신장애 감경규정 적용을 배제함,소방관 폭행? 음주·약물 감경 없다!  엄중 처벌!
21,중소기업창업 지원법 전부개정법률안(대안),PRC_Q2L1A1E1C2V4T1Q7W0I8F2P7I9A1K0,2113654,중소기업창업 지원법을 전면 개정하여 디지털 경제 시대에 맞는 혁신적 창업기업 육성 및 창업 생태계를 강화함,"젊은 창업가, 힘내세요!  든든한 지원으로 성공 훨훨!"
21,시설물의 안전 및 유지관리에 관한 특별법 일부개정법률안,PRC_V2H0F1P1Z1Z7L1O7J4E3H0X7Y4T6S6,2105435,시설물 안전점검 및 유지관리 제도를 개선함,안전한 우리 동네! 시설물 점검으로 더욱 안전하게!
21,國家再建最高會議令第6號 폐지법률안,PRC_I2E0A0R9V1T1U1S8Z3J7Q3D9P5N3W8,2103822,국가재건최고회의령 제6호를 삭제함,"불필요한 규제, 이제 사라져요!  더 자유로운 대한민국!"
21,의용소방대 설치 및 운영에 관한 법률 일부개정법률안,PRC_H2X0X0S7P0W6W0K9S2B6A3P2C6C1D3,2101457,의용소방대원 포상 및 재해보상 관련 법적 근거를 마련함,"소방영웅들, 더 안전하게! 포상 및 보상 강화!"
21,새만금사업 추진 및 지원에 관한 특별법 일부개정법률안,PRC_Z2M0P0V8P2U6Z1H5W4X3Q0J9E9V2K7,2103296,새만금 스마트그린 산업단지 조성 및 규제자유특구 지정을 위한 법적 근거를 마련함,"새만금, 첨단산업으로 도약! 쾌적한 일자리 팡팡!"
21,집단에너지사업법 일부개정법률안,PRC_S2W1G0F7O2J8G1H1T0G5V4F4X8S6P6,2118274,집단에너지 공급 기본계획에 온실가스 감축 목표를 명시함으로써 온실가스 감축을 추진함,"맑은 공기, 쾌적한 미래! 탄소 배출 줄여요!"
21,문화재보호법 일부개정법률안(대안),PRC_P2W2F0Y3Z3G0H1E3G3E5C0L3B1C0U2,2115276,문화재기본계획 수립 시 관계 중앙행정기관 협의 절차를 명시하고 민간 소유 문화재 관람료 감면 지원 근거를 마련함,"소중한 문화재, 더 쉽게 만나요! 🎉"
21,항로표지법 일부개정법률안,PRC_U2T1P0G5F1C2M1A5N2K1L3N8X2R6L4,2110187,항로표지법을 개정하여 항로표지의 지능화 및 안전관리 체계를 강화함,스마트 항로표지로 더 안전한 바다!
21,의료법 일부개정법률안(대안),PRC_I2N1B0L8C2K3F1X2U1R1W0V7Z9I5X4,2112206,수술실 CCTV 설치 및 촬영 의무화를 통해 의료사고 예방 및 의료분쟁 해결을 추진함,"수술실 CCTV 설치! 안전한 수술, 확실하게!"
21,형사소송법 일부개정법률안(대안),PRC_E2N2Q0G4P2G7P0Z0P3F0G1C1C8N7E9,2115407,검사의 수사 범위를 명확히 하고 부당한 수사를 금지하는 법 조항을 신설함,"불합리한 수사, 이제 그만!  국민 권리 보호 강화!"
21,영유아보육법 일부개정법률안,PRC_Q2P3X0W5X0V3D1C4A2X0X1W1U0T9B2,2121822,어린이집 평가제도를 개선함,아이 행복 키우는 어린이집 평가 개선!
21,비료관리법 일부개정법률안(대안),PRC_D2X1O1Y2T0N1H1U7Y4G3F3O5E9M4G6,2113785,비포장 비료의 공급 및 사용 규제를 강화함,"깨끗한 환경, 건강한 농업! 비료 사용 규제 강화!"
21,생물다양성 보전 및 이용에 관한 법률 일부개정법률안,PRC_J2W0I0X9D0B7W1N7A5Z7R0T0N5J3H9,2103575,생태계 위해우려 생물 및 법정관리 외래생물 관리 및 손실보상 규정을 강화함,외래생물로부터 우리 생태계를 지켜요! 보상도 확대!
21,장애인복지법 일부개정법률안,PRC_Z2B0B1N1S1Z3F1X9M3N2R1X7Y6A2F8,2105559,장애인 학대 피해자 보호를 위한 시설 인도 및 거부 시 과태료 부과 규정을 강화함,"장애인 학대, 이제 더 강력하게 처벌! 안전한 사회 만들어요!"
21,관세법 일부개정법률안(대안),PRC_E2J2U0L9Z0M1D1U1A1B6L4I8J1X9P5,2117264,관세 과세환율 기준을 기준환율 또는 재정환율로 변경함,"관세 계산, 더욱 정확하고 투명하게!"
21,임금채권보장법 일부개정법률안(대안),PRC_O2K0L0F9L2I4Z1X0Z5J6C2R4M6X7P8,2105484,체당금 지급 범위에 출산전후휴가 급여를 포함하고 근로자 생계비 융자 신청 자격을 확대하며 체당금 수급 계좌 보호 규정을 신설함,체당금 걱정 끝! 출산휴가 급여까지 지원!
21,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률 일부개정법률안(대안),PRC_F2T1X0P4V2Y2N2L0S2H6K3G1B5P8K2,2110259,이러닝 사업자의 국외 진출 시 개인정보보호 지원을 위한 법률 조항을 신설함,"글로벌 진출, 개인정보 걱정 끝! 이젠 정부가 함께합니다!"
21,해양생태계의 보전 및 관리에 관한 법률 일부개정법률안(대안),PRC_W2H2B1Q1S1B7R1S3W2M1C1F2S2W8Q2,2118761,국가해양생태공원 지정 관리 및 지원 근거를 마련함,바다를 지켜요! 해양생태공원 조성으로 깨끗한 바다 만들기!
21,국토기본법 일부개정법률안,PRC_W2U1M0D6H0L7F1E8N1W5E0H0V8P3H2,2110821,초광역권계획 수립 근거를 신설함,"초광역 시대, 쾌적한 미래를 설계합니다!"
21,극지활동 진흥법안,ARC_R2J0R1T2E2K4Y1B8Y2F0I5A1R6B5H2,2106936,극지활동 진흥 기본계획 수립 및 시행과 관련 연구개발 지원 전문인력 양성 체계를 마련함,"극지 연구, 전문인력 양성으로 힘찬 도약!"
21,학교폭력예방 및 대책에 관한 법률 일부개정법률안(대안),PRC_Z2O3F0E6S2J7F1W4F1D4Z5E5T4O4J8,2125806,학교폭력 피해학생 보호를 위해 심의위원회 회의 결과 통지 및 가해학생 조치 이행 시스템을 강화함,"학교폭력, 이제 안심하세요! 피해학생 보호 시스템 강화!"
21,국가철도공단법 일부개정법률안,PRC_V2F2Q1X1T1B6G1B4M2C3L1G4F7C0U4,2118516,국가철도공단의 사업 범위에 철도산업 육성을 위한 산업단지 개발을 추가하여 철도산업 클러스터 조성 근거를 마련함,철도산업 쑥쑥!  클러스터 조성으로 일자리 UP!
21,축산법 일부개정법률안,PRC_X2R0S1P1S2E0C1E1F0R8K4G0K8J4N9,2105700,축산업 허가 및 준수사항에 가축분뇨 처리 및 악취 저감 의무를 신설함,깨끗한 축산 환경 조성! 악취 걱정 끝!
21,감염병의 예방 및 관리에 관한 법률 일부개정법률안,PRC_L2L3J0K5S1T0R1S5Q0O0P4E6F9D2D2,2122072,감염병 관리체계 유연성을 확보하고 매독을 3급 감염병으로 상향 조정함,"매독 예방 강화! 건강한 삶, 함께 지켜요!"
21,교통약자의 이동편의 증진법 일부개정법률안(대안),PRC_G2Q0R0L9I1E0Q1Z9R2C6P1I7L7L5G3,2104179,교통약자 이동편의 증진을 위해 지원 대상 및 계획 수립 절차를 개선하고 장애물 없는 생활환경 인증 제도를 강화함,"교통약자, 편리한 이동 보장! 더 안전하고 편하게!"
21,119긴급신고의 관리 및 운영에 관한 법률안,PRC_L2O0M0M9K2T2W1O5X0F6A1E9F6E3L5,2104119,119긴급신고 체계를 강화함,"119 신고, 더 빨라지고 안전해졌어요!"
21,직업안정법 일부개정법률안,PRC_R2P2S0Z1N0P6O1T6Q3W0L3A2F3Y4G2,2117369,결혼중개업 등 사업 종사자의 직업소개사업 겸업을 금지함,"결혼중개, 다른 일은 이제 그만!  믿음직한 서비스 보장!"
21,관광진흥개발기금법 일부개정법률안,PRC_Q2C0O1Q0U3I0J1K2Q4S5M4W5R9H1W6,2105456,한국문화관광연구원 운영경비 지원 방식을 확대함,문화예술 더 풍성하게! 지원 확대!
21,공항소음 방지 및 소음대책지역 지원에 관한 법률 일부개정법률안,PRC_S2Y0E1F0G2N8P1W1X1K8S4O0M0N0M7,2104718,공항 소음피해 지역 주민 지원을 위한 지방자치단체 기업 우대 규정을 신설함,공항 소음 걱정 끝!  지역 주민 위한 특별 지원!
21,생활주변방사선 안전관리법 일부개정법률안(대안),PRC_R2P2E0E4E2L5V1G6A0Y9E5T7V7O4V6,2115734,항공승무원 우주방사선 안전관리 체계를 원자력안전위원회로 일원화하고 관련 건강진단 및 교육을 의무화하는 법안을 마련함,승무원 우주방사선 안전 확보! 건강 챙기는 법 개정!
21,가맹사업 진흥에 관한 법률 일부개정법률안,PRC_U2Z0E0E8C2E1L1Q0P4L8S5C4I4I5U9,2103130,가맹사업 실태조사 주기를 2년으로 단축하고 해외진출 정보체계 구축 근거를 마련함,가맹점 지원 더 강화! 해외진출도 쉬워져요!
21,제주4·3사건 진상규명 및 희생자 명예회복에 관한 특별법 일부개정법률안,PRC_C2A2F0Z8P1S1C1E6I2U3W5T4X3X2V4,2116841,제주 4ㆍ3사건 관련 직권재심 청구 대상을 확대함,"4·3사건 직권재심, 더 넓게! 진실 밝히겠습니다!"
21,물환경보전법 일부개정법률안,PRC_L2T3U0S5T3R0P1Q0Y0Z0X2X1W0Z7A7,2122432,완충저류시설 및 공공폐수관로 기술진단을 의무화하고 관련 설비 설치 및 관리 절차를 강화함,"깨끗한 물 환경, 확실하게 지켜요!"
21,식품위생법 일부개정법률안,PRC_V2K1S0R1Y1X4D1E1N3U6Y3H4Z5P1M7,2107425,집단급식소 영양사 조리사 복수면허 인정 규정을 삭제함,"집단급식소 영양사, 더 편리해졌어요!🎉"
21,계량에 관한 법률 일부개정법률안,PRC_D2W2U1F1Y2X9M1G4Y5Z5Q3T4H8J0D5,2118906,정량표시상품 자기적합성확인 제도를 삭제하고 지방세외수입 징수 관련 법률을 일원화함,"세금 징수 간편해지고,  부담 줄어들었어요!"
21,특허법 일부개정법률안,PRC_U2Q0N0S9X0X9Q1K6F5L4P5X8R7H2Q4,2104132,특허심판 사건에 전문심리위원 참여 근거를 신설함,"특허 분쟁, 전문가 도움으로 더 공정하게!"
21,남북관계 발전에 관한 법률 일부개정법률안(대안),PRC_H2T3E0S9N2M0O2I0Q5N7I5P9P3D7J4,2125845,남북관계발전기본계획 추진실적 평가 및 위원회 위원 임기 연장 규정을 신설함,"남북교류 협력, 꾸준히 추진!  평화의 길을 열어갑니다!"
21,기부금품의 모집 및 사용에 관한 법률 일부개정법률안(대안),PRC_S2P3O1K1M2X1B2R2U1I5E2H8O1U0K3,2126214,기부금품 모집 및 사용에 관한 규정을 개선함,"투명한 기부, 이젠 더 쉽고 안전하게!"
21,중소기업진흥에 관한 법률 일부개정법률안(대안),PRC_A2Q3B0Z2O1O4X1E6B3J7Z5B7A0M9Z0,2120227,중소벤처기업의 매출채권 매입 관리 회수 지원 근거를 신설함,"중소기업 매출 채권, 걱정 끝!  빠르게 회수 지원!"
21,군인 재해보상법 일부개정법률안(대안),PRC_M2H2Y0T1S0F5O1R4C3L0O5Y3Z4L1W2,2114327,상이등급 판정 기준과 상이유족연금 수급 연령 기준을 개선함,더 나은 사회를 위한 변화!
21,종자산업법 일부개정법률안(대안),PRC_F2C2A1O1R1D7D1C3V1J4O5S2N9G2I1,2118776,종자 관리 및 유통 관련 규정을 강화함,우리 농업의 미래를 위한 튼튼한 종자 관리!
21,삼청교육피해자의 명예회복 및 보상에 관한 법률 일부개정법률안,PRC_Y2T0K1N2C1V5Q0C9Q3V5V3T4S4Z5T1,2106607,법률 용어를 한글화하여 국민의 법 이해도를 높임함,"쉬운 법률 용어로 바꿔드려요! 이제 법, 더 쉽게 이해하세요!"
21,중소기업 기술혁신 촉진법 일부개정법률안,PRC_F2T0B0Z8J1Z3W1B1U0U7P3O1X8F6B2,2102938,중소기업 기술개발 지원사업 평가 및 실패사유 분석 체계를 정비함,"중소기업 기술개발, 성공률 UP! 실패 분석으로 더 강해진다!"
21,농어업경영체 육성 및 지원에 관한 법률 일부개정법률안,PRC_G2F3B0K6J2I1C0B9B1J4R0Q9N4K1I2,2122930,농어업경영체 에너지 비용 지원 근거를 신설함,농어업인 에너지 걱정 끝!  든든한 지원 시작!
21,독립유공자예우에 관한 법률 일부개정법률안(대안),PRC_O2A1J0T2Z2B4J1C5N5U0X2B7K5B4D1,2109014,독립유공자 심리재활서비스 지원 근거와 군사기밀 보호법 위반자 지원 제외 규정을 신설함,"독립유공자, 마음의 상처 치유 지원!"
21,벤처기업육성에 관한 특별조치법 일부개정법률안(대안),PRC_H2S3F1T2R0V6J1P4J3Z2K1M9S6B6A8,2126450,벤처기업 스톡옵션 부여방식을 법률로 상향하고 창업기업 휴직기간 상한을 7년으로 확대함,"벤처 도약! 스톡옵션 확대, 휴직 7년까지 OK!"
21,공인중개사법 일부개정법률안(대안),PRC_V2U3G0F2A2X3E1X5F3G1U3X2Z5P5O2,2120939,공인중개사 결격사유 및 중개보조원 제도를 개선하고 임차인 정보 제공 의무를 부과함,"안전한 거래, 확실한 보호!  임대차 정보 투명하게!"
21,태권도 진흥 및 태권도공원 조성 등에 관한 법률 일부개정법률안,PRC_B2L0R1M2C1D4N1Z7V0Q2U1V8B5P9R7,2106430,태권도진흥기본계획 수립주기를 5년으로 규정함,태권도 5년마다 새롭게 발전!  힘찬 발전 기대!
21,북한이탈주민의 보호 및 정착지원에 관한 법률 일부개정법률안(대안),PRC_Z2O1U0P6O2Z9E0Y6H3M5X2K6C0A3O4,2111696,북한이탈주민 고용 모범 사업주 지정 요건을 규정하고 우선 구매를 장려함,"탈북민 고용, 더 좋은 일자리!  우선 구매로 함께 성장!"
21,항만법 일부개정법률안,PRC_F2I2P1D2N1J6T0V9O5O9E2D7T0X2R4,2119230,항만시설 범위와 2종 항만배후단지 규제를 개선함,항만시설 규제 개선!  물류 더욱 편리하게!
21,지방세법 일부개정법률안(대안),PRC_F2B3R0Z2J1M5N1L8N1Z1M3Y4M9D0G4,2120250,지방세 부과 기준을 개선하고 납세자 부담을 완화하는 법안을 마련함,지방세 부담 줄여드려요!  내 주머니 사정 든든!
21,대도시권 광역교통 관리에 관한 특별법 일부개정법률안,PRC_M2L3J0S3Q2P7Q1O6W4V1U0V0U1C2A2,2121014,광역버스 종합정보체계 구축 근거를 신설함,"내 주변 버스 정보, 이젠 한눈에! 광역버스 정보체계 구축!"
21,증권거래세법 일부개정법률안,ARC_M2G0X0U8J3H1Q1I3U3Q9B5D3X7H3S7,2103325,증권거래세율을 인하함,"주식투자, 이젠 더 가볍게! 증권거래세 인하!"
21,어선안전조업법 일부개정법률안(대안),PRC_Q2K3I1M1F0T7J1M6Y4G0Z1F5K5C5P5,2125851,어선원 안전보건 관리체계를 일원화함,"어선원 안전, 이제 한 번에! 확실하게!"
21,한국방송통신대학교 설립 및 운영에 관한 법률안(대안),PRC_Z2V0B1B1T3U0W1D0T1X0M4E8R3Q5W8,2106290,방송통신대학교 설립 및 운영에 관한 법률을 제정함,"방송통신대, 더욱 편리하게! 배움의 문 활짝!"
21,다중이용업소의 안전관리에 관한 특별법 일부개정법률안(대안),PRC_L2A0U0S9R1N8Q1V9V0J7R0B9C3D1C9,2106253,다중이용업소 안전사고 보고 의무를 신설하고 화재배상책임보험 피해배상 범위를 확대함,안전한 다중이용시설!  피해보상 확대!
21,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안(대안),PRC_U2Y3E0F8G0A9G1U0G0N9R0R0M1F0U0,2126086,국립묘지 관리 운영권한을 국가보훈부로 일원화함,"국가보훈부가 국립묘지, 더욱 든든하게!"
21,경력단절여성등의 경제활동 촉진법 전부개정법률안(대안),PRC_Y2Y1P1I0M2E0A1E0Q4U0O2Q9Q3O3Z8,2113224,여성의 경제활동 촉진과 경력단절 예방을 위한 법률을 전부 개정함,"여성 경제활동, 이제 더 쉽게!  든든한 지원으로 행복 UP!"
21,특허법 일부개정법률안,PRC_I2R1C1M1J2B9T1W3J4J8P3Y4C4Z9B1,2114081,특허료 및 수수료 반환청구 기간을 5년으로 연장함,"특허료 돌려받을 기회, 5년으로 늘었어요!"
21,법인세법 일부개정법률안(대안),PRC_V2D1N1N1H2Y9M1S8F5Q2K2V3F1Q5A0,2113618,조세회피 방지 및 납세 편의 제고를 위한 세법 개정안을 마련함,세금 걱정 끝! 납세 편의 UP!  개정으로 더 쉽고 공정하게!
21,산업재해보상보험법 일부개정법률안(대안),PRC_T2D2B0L5S1P1D1N1L1M0J1L1L7Y1Q3,2115745,특수형태근로종사자 산재보험 적용 기준을 개선함,"특고 산재보험, 더 쉽게 든든하게!"
21,사회적 참사의 진상규명 및 안전사회 건설 등을 위한 특별법 일부개정법률안(대안),PRC_P2Y0G1C2Y0Z8T2T2F0O8E3W0Q5C5O2,2106296,세월호 참사 진상규명을 위한 특별조사위원회 활동기간을 연장하고 자료제출 거부 시 압수수색 영장 청구 근거를 마련하며 관련 범죄 공소시효를 정지하고 추모사업을 위한 자료 송부 절차를 마련함,세월호 진실 밝히겠습니다! 진상규명 특조위 활동 연장!
21,항공안전법 일부개정법률안(대안),PRC_K2X1U1W2M2N4N1M4M5S6K3O8T4K5U9,2114210,항공신체검사 및 관련 제도를 개선하고 강화함,편리하고 안전한 항공여행!  검사 제도 개선으로 더욱 쾌적하게!
21,영유아보육법 일부개정법률안(대안),PRC_R2I0P1D1I2Y5K1J1V0S6E4C4C4F6T9,2106069,어린이집 운영의 투명성과 안전성을 강화함,아이들의 안전과 행복을 위해! 어린이집 더 투명하고 안전하게!
21,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안,PRC_X2N0B1P2N1C0O1T5K0I5Z3X5V8J5K2,2106343,개발제한구역 내 전통사찰 등에 대한 토지형질변경 부담금 면제를 신설함,"전통사찰, 개발제한구역 규제 완화!  토지 부담금 면제!"
21,정보보호산업의 진흥에 관한 법률 일부개정법률안,PRC_A2C2Q1I1D0T7X1B0G5K2Y5L5P2Y1E0,2118436,본 법안은  특정 내용을 개선함,더 나은 사회를 위한 변화!
21,자전거 이용 활성화에 관한 법률 일부개정법률안(대안),PRC_F2O2O0Y9B2E1Q1F5Z1Q1T0T2U6P4W5,2117945,지방자치단체 자전거 이용 활성화 계획 보고 제도를 개선함,자전거 타기 더 편해져요!  시민 편의 UP!
21,하도급거래 공정화에 관한 법률 일부개정법률안(대안),PRC_M2V1R0D7E0K1E1T5W2E2D3O5H1W8S8,2111657,기술자료 보호 및 손해배상 절차를 개선함,기술 유출 걱정 끝!  보상받고 안전하게!
21,국가연구개발혁신법 일부개정법률안(대안),PRC_B2K2E1P2K2N0J1R8S4Z5A1Z0M3M8K8,2120251,국가연구개발사업 제재처분 공개 기준을 법률로 상향하고 공개 방식을 다양화하며 예외 규정을 신설함,"연구개발 제재, 투명하게 공개!  국민과 함께하는 과학기술!"
21,수자원의 조사ㆍ계획 및 관리에 관한 법률 일부개정법률안(대안),PRC_A2U2P1C1Z3Y0T0J9M2Z7P0N5N9S0Q6,2118762,수자원위성 관측망 구축 및 운영 근거를 마련함,물 부족 걱정 끝!  첨단 수자원 위성으로 관리 철저!
21,무형문화재 보전 및 진흥에 관한 법률 일부개정법률안(대안),PRC_P2O3Z0I7F0I6E1P7T3B7U3J7W5I9I9,2124481,이북5도 무형문화재 전승환경 개선 및 지원 근거를 마련함,"이북 무형문화재, 빛나는 전승 환경 조성!"
21,교통약자의 이동편의 증진법 일부개정법률안(대안),PRC_G2A3D1B2Q2V0T1U9G3G5G5K8B5D1P0,2126448,장애인전용주차구역 주차 방해 행위 금지 및 과태료 부과 규정을 신설함,더 나은 사회를 위한 변화!
21,지방교육자치에 관한 법률 일부개정법률안,PRC_U2O2N0O6P3V0O1R7J1M6J1M2F5Q1E0,2116332,교육감직인수위원회 운영 관련 규정을 개선함,더 투명하고 공정한 교육감 인수위!
21,낚시 관리 및 육성법 일부개정법률안,PRC_J2B1J0Z1F1J9E1P4T5P2L1J0O4F3Q5,2107489,시군구가 낚시제한기준을 강화할 수 있도록 법률을 개정함,"내가 사는 지역, 낚시터 환경 UP! 깨끗한 낚시터 만들기!"
21,119구조·구급에 관한 법률 일부개정법률안(대안),PRC_S2T0R0N9O1L8M1F9I0S1V3D8F3Y3Q7,2104180,소방항공 운항체계 및 구급 활동 관련 규정을 강화함,골든타임 확보!  하늘에서 더욱 안전하게!
21,산림조합법 일부개정법률안(대안),PRC_X2Y2P0K4F2G5J1F5X0L3O0G4M3N8T2,2122263,산림조합의 소규모 건축사업 및 임원 선거 관련 규정을 개선함,"산림조합, 더 투명하고 효율적으로!  건축·선거 개선!"
21,역사문화권 정비 등에 관한 특별법 일부개정법률안(대안),PRC_K2Z1D1N2G0V8O0J9G1R8B1Z6P6B4Y9,2114219,역사문화권 범위를 확대하고 위원회 운영을 개선하며 관련 법률을 일원화함,"역사문화, 더 풍성하게!  보존·발전 확대!"
21,통신비밀보호법 일부개정법률안,PRC_M2H0E1O1H2D6I1I1B5X2V5X5X7R2Q8,2105762,사법경찰관의 수사종결권 부여에 따라 형사소송법 관련 규정을 정비함,사건 신속 해결!  수사 효율 UP!
21,에너지법 일부개정법률안(대안),PRC_Y2P2C0T9M0X6H1C7U5W6Z2E4U4A7F1,2117563,에너지복지 사각지대 해소 및 에너지 관련 통계 관리체계를 강화함,에너지 취약계층 지원 강화! 따뜻한 겨울 맞이하세요!
21,예술인 복지법 일부개정법률안(대안),PRC_K2T0G0Y9Y2C3Z1M4Q4S0A5L8Y9V4M9,2120230,예술인 긴급지원대책을 예술인 복지정책 기본계획에 신설함,예술인 든든한 지원책 마련!  복지 향상!
21,방송광고판매대행 등에 관한 법률 일부개정법률안,ARC_Z2T0P0J8L0O7P1S3E3V5S0G5P6D6W4,2102787,광고판매대행자 대표자 결격사유에서 피한정후견인을 삭제함,광고판매대행 더 쉬워졌어요!  피한정후견인 결격사유 삭제!
21,물류시설의 개발 및 운영에 관한 법률 일부개정법률안,PRC_R2M2F0R1N1N1H1U1Q5G0F5W1Q8U1F1,2114403,지방자치단체 권한을 강화함,지방이 더욱 힘 세집니다!  내 삶에 힘이 되는 정책!
21,국가보훈 기본법 일부개정법률안,ARC_R2M2S0F9Y3D0E1K8C0Z8P5Y2O3G1A6,2117712,국가보훈위원회를 국가보훈처장이 필요시 구성 운영하는 위원회로 전환함,"보훈 정책, 더욱 빨라집니다!"
21,가맹사업거래의 공정화에 관한 법률 일부개정법률안,PRC_Z2I0J0V6B1E2M1G7P1V8I1V4B2R7J5,2100437,가맹사업거래분쟁조정협의회 운영지침을 마련함,가맹점 분쟁? 이젠 걱정 끝!  공정한 해결 지원!
21,도시개발법 일부개정법률안(대안),PRC_M2H1L1H2C0T3C1C3E4L8E0P3W8K1B6,2113780,민관공동출자법인의 도시개발사업 이익배분 및 관리감독 체계를 강화함,"도시개발 이익, 투명하게 나눠요! 시민 혜택 UP!"
21,건축법 일부개정법률안(대안),PRC_B2S1D0M9S1O5A1Z0G3D0W3Y4F4H0T6,2112673,대규모 건축물의 화재 안전 기준을 국토교통부령으로 별도 마련함,"초고층 건물 화재, 이제 안심하세요!  철저한 안전 기준 마련!"
21,참전유공자 예우 및 단체설립에 관한 법률 일부개정법률안(대안),PRC_R2H3V1O1K2U9R2J0E0P2E3F1X7R1P2,2126396,참전유공자 장례지원 및 생계지원 신청 편의를 위한 법적 근거를 마련함,"참전유공자님, 편하게 지원받으세요!👍"
21,지방공기업법 일부개정법률안(대안),PRC_D2N1K1P1P2W5V1V4I0M2N3Q9R2B5O6,2113811,지방공기업의 이해충돌 방지 및 윤리경영 강화를 위한 법적 근거를 신설함,"지방공기업, 투명하고 깨끗하게! 윤리경영 강화!"
21,경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안,PRC_O2Z2A1D0L3L1R1G5I4U4Z4I1Y2K5A9,2118606,경제자유구역법 제16조제6항제3호 규제를 완화함,규제 완화로 경제 활력 UP!  경제자유구역이 더욱 발전합니다!
21,교통약자의 이동편의 증진법 일부개정법률안(대안),PRC_B2U1J1D2X2Q4O1O4Q5S4I5L0R9K0L8,2114216,교통약자 이동편의 증진을 위해 궤도삭도를 교통수단에 포함하고 저상버스 도입 의무화 및 이동지원센터 설치를 의무화하며 국가 및 지자체 지원을 강화함,"교통약자, 편하게 이동하세요!  저상버스 확대, 지원 강화!"
21,양육비 이행확보 및 지원에 관한 법률 일부개정법률안(대안),PRC_E2H0G1B2G0A1R1Q4K0D4U3K6R9L7M2,2106218,양육비 채무 불이행자에 대한 출국금지 및 명단공개 형사처벌을 신설함,양육비 안 주면 출국금지! 명단까지 공개!
21,증권거래세법 일부개정법률안,PRC_F2G0V1I1G1Y6L1S6J4Y2X2H1F0O9E9,2105386,증권거래세 과세표준 확정을 위한 주권매매 관련 정보에 투자자 분류 정보를 추가함,"투자 정보 더욱 정확하게!  내 투자, 이젠 더 안전하게!"
21,기초연구진흥 및 기술개발지원에 관한 법률 일부개정법률안,PRC_G2W1O0B3H2F6V1H5G2V7R2B2J0P3G9,2109957,기업부설연구소등 인정 신청시 부정 신청 방지를 위해 전산정보망 이용 및 자료제공을 요청할 수 있도록 법적 근거를 신설함,"기업 연구소 인정, 투명하게! 부정 신청 OUT!"
21,장기등 이식에 관한 법률 일부개정법률안,PRC_R2S3Q0R8P1O8O1W6X2V3V2U2S6T2B0,2124016,장기기증 관련 제도를 개선함,"장기기증, 더 쉽고 편하게!  새로운 희망이 샘솟아요!"
21,세계유산의 보존·관리 및 활용에 관한 특별법 일부개정법률안(대안),PRC_H2U0F0B9A2E3D1P4B4L4G0K9B0B3V2,2105497,유네스코 세계유산 국제해석설명센터 설립 근거를 마련함,"세계유산, 더 가까이! 국제해석센터 건립!"
21,도시 및 주거환경정비법 일부개정법률안(대안),PRC_N2S1H0V7Y1F2N1T7D5V6B4M4G2E9Q7,2111673,경합범 벌금형 선고 방식을 개선하고 전자적 의결 방식을 신설함,"경합범 벌금, 더욱 공정하게!  판결 속도도 UP!"
21,보건의료기본법 일부개정법률안,PRC_U2O1Y1Q2H0B1W1B0B0W3T4O2S6L4K0,2113972,기후변화 건강영향평가 전담 조직 설치 근거를 신설함,건강한 미래를 위해! 기후변화 건강영향평가 강화!
21,도시공원 및 녹지 등에 관한 법률 일부개정법률안,PRC_V2K0Z1E0Z1A2N1E0A1H9H3K2U3Z2K8,2104624,법률 용어를 개선함,"법률 용어, 이제 쉽게 이해하세요!"
21,금강수계 물관리 및 주민지원 등에 관한 법률 일부개정법률안,PRC_N2L1G0A1T0K8C1Z7A0B2E2F8Y4W6H3,2107267,금강수계 주민지원사업 대상자 확정을 위한 정보 이용 근거를 마련함,"금강 주민, 더 많은 혜택 받으세요!"
21,미세먼지 저감 및 관리에 관한 특별법 일부개정법률안(대안),PRC_W2W3Y0M9I1I9G1I6F3L3S0B2F4N7R3,2125797,미세먼지 계절관리기간 제도의 효과성을 높이기 위해 저감조치 요청 대상을 확대하고 계절관리기간 연장 근거를 마련함,"미세먼지, 더욱 확실하게 줄여요!  계절관리기간 확대!"
21,대부업 등의 등록 및 금융이용자 보호에 관한 법률 일부개정법률안,PRC_Y2D0G1F1V1V9M1V4B1Y1B2K5I7K9N1,2105541,대부업체 등록기관에 따른 제재 차등을 해소하여 행정제재 규정을 개선함,대부업 불공정 해소! 이젠 똑같은 잣대로!
21,경찰공제회법 일부개정법률안,PRC_V2N2D0P1O0O5C1T6T0P9H0K0U7H6P5,2115318,경찰공제회의 설립목적에 순직공상 경찰공무원 및 유가족 지원사업을 추가함,"순직·공상 경찰, 유족 위한 지원 확대!"
21,가상자산 이용자 보호 등에 관한 법률안(대안),PRC_S2B3O0Y5C0A8D1F3Q2D9X2E8U6T7R9,2122983,가상자산시장의 불공정거래행위를 규제하고 이용자 보호를 위한 법률을 제정함,"투자자 보호 강화! 가상자산 시장, 이제 안전합니다!"
